,Age,Gender,Years at Company,Monthly Income,Number of Promotions,Overtime,Distance from Home,Number of Dependents,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Attrition,Job Role_Finance,Job Role_Healthcare,Job Role_Media,Job Role_Technology,Work-Life Balance_Fair,Work-Life Balance_Good,Work-Life Balance_Poor,Job Satisfaction_Low,Job Satisfaction_Medium,Job Satisfaction_Very High,Performance Rating_Below Average,Performance Rating_High,Performance Rating_Low,Education Level_Bachelor’s Degree,Education Level_High School,Education Level_Master’s Degree,Education Level_PhD,Marital Status_Married,Marital Status_Single,Job Level_Mid,Job Level_Senior,Company Size_Medium,Company Size_Small,Company Reputation_Fair,Company Reputation_Good,Company Reputation_Poor,Employee Recognition_Low,Employee Recognition_Medium,Employee Recognition_Very High
50032,22,0,11,7462,0,1,58,4,61,1,0,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
50033,18,0,3,4457,2,0,74,1,21,1,0,0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False
50034,48,0,40,5514,2,0,9,1,70,0,0,1,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False
50035,34,0,9,6586,1,1,68,0,77,0,0,1,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
50036,28,0,14,8531,0,0,69,1,54,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False
50037,39,1,26,8695,3,0,21,1,99,0,0,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False
50038,24,0,11,3357,0,1,80,3,21,0,0,0,0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False
50039,19,1,3,3486,2,0,48,0,31,0,0,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False
50040,59,0,29,9425,1,0,62,0,88,1,0,0,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False
50041,47,1,9,7184,1,1,3,1,14,0,0,0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False
50042,51,1,34,5610,0,1,4,4,77,1,0,0,1,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
50043,50,0,39,5541,1,1,60,1,52,0,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
50044,34,0,10,8890,3,0,16,1,15,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
50045,48,0,2,4793,1,1,59,4,27,0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
50046,45,0,33,4436,1,0,68,0,50,0,0,0,1,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False
50047,52,0,16,3406,0,0,41,0,74,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
50048,36,1,19,4441,0,1,29,2,61,0,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
50049,34,1,24,5642,0,0,53,1,40,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False
50050,21,0,4,5861,1,0,28,1,60,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False
50051,31,0,8,3845,2,0,80,1,50,1,0,0,1,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
50052,58,0,45,6330,2,0,84,0,80,1,0,1,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False
50053,23,0,3,7245,4,0,56,0,13,0,0,0,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False
50054,22,1,1,4352,1,0,29,1,38,0,0,0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
50055,39,0,30,7521,3,0,70,1,53,0,1,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False
50056,36,0,5,10224,1,0,98,1,78,0,0,0,1,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
50057,32,0,14,9561,0,0,66,4,55,0,0,0,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False
50058,59,1,27,8020,0,0,45,0,54,0,0,0,1,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False
50059,24,1,1,8655,0,0,58,1,32,0,0,0,1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
50060,58,1,25,8644,0,0,4,4,80,0,0,1,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
50061,25,1,3,5541,0,0,79,1,43,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
50062,35,0,6,10158,3,0,40,1,11,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False
50063,32,0,2,7885,0,0,70,1,16,0,0,0,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
50064,35,1,5,3907,0,1,65,2,12,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
50065,28,1,17,3316,0,0,7,1,70,1,0,0,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False
50066,25,0,15,8338,3,0,57,0,35,0,0,0,0,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
50067,25,0,15,7162,1,0,95,0,89,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False
50068,45,0,16,4500,2,0,80,2,57,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
50069,53,1,3,6091,0,1,98,0,10,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False
50070,29,1,10,9242,1,0,4,0,11,1,0,0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
50071,40,1,13,3173,1,0,72,0,61,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
50072,30,1,4,10383,3,0,49,4,63,0,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
50073,19,1,8,10171,2,0,32,1,66,1,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False
50074,38,0,11,8520,1,0,49,0,47,0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False
50075,44,1,7,8063,4,0,64,3,33,0,1,0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
50076,43,0,3,3496,2,1,85,1,65,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
50077,18,0,9,8949,0,1,8,0,73,1,0,1,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False
50078,23,0,7,8535,0,0,29,0,68,0,0,0,0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False
50079,34,0,24,7587,1,0,45,3,53,1,0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,True,False,False
50080,28,0,9,10364,0,1,45,4,33,1,0,0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
50081,53,1,9,6101,0,0,56,0,71,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False
50082,42,1,21,8534,2,0,83,2,67,0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
50083,55,1,25,7084,1,0,62,1,66,0,0,0,1,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False
50084,44,0,13,5333,0,0,57,3,14,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
50085,30,1,20,5362,1,1,51,0,37,1,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
50086,48,0,4,8354,0,0,75,1,69,0,0,0,0,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
50087,37,1,8,9629,0,0,75,4,32,0,0,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False
50088,20,1,4,5827,1,0,98,1,28,0,0,0,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
50089,56,1,31,4993,1,1,87,1,57,0,0,0,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
50090,53,1,6,6773,3,0,3,2,71,0,0,0,1,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False
50091,31,1,13,10430,0,1,74,1,41,0,0,0,1,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
50092,56,0,41,9862,0,0,56,2,90,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
50093,33,1,4,5664,0,1,37,0,67,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
50094,26,1,1,8852,2,0,66,1,13,0,0,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False
50095,53,0,33,8065,2,0,70,3,88,0,0,0,0,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
50096,46,0,5,7148,2,0,75,0,25,0,1,0,1,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
50097,49,0,32,9756,0,0,44,0,57,0,0,0,0,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
50098,26,1,3,7895,0,1,51,2,13,1,0,0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
50099,45,1,32,6038,3,1,39,3,45,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
50100,53,1,45,3907,1,1,8,0,107,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
50101,27,0,19,5249,2,0,23,0,79,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False
50102,45,1,7,5933,0,0,62,1,43,0,0,1,0,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
50103,27,0,17,4666,0,0,15,5,44,0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
50104,20,1,5,3896,1,0,18,2,60,1,0,0,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False
50105,22,1,13,9486,3,0,41,1,63,0,0,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
50106,56,1,16,13229,0,0,95,4,85,1,0,0,1,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
50107,43,1,23,3069,1,0,27,0,85,0,0,0,1,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
50108,30,1,18,3732,3,0,8,0,81,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
50109,18,1,9,10110,0,1,18,2,12,0,0,1,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
50110,36,0,18,4425,0,0,96,0,41,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False
50111,39,1,21,3958,0,0,33,1,82,1,0,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False
50112,56,1,13,6050,1,0,23,5,55,0,0,0,0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False
50113,51,1,14,7471,1,0,29,1,35,0,0,0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
50114,36,1,15,7456,3,0,98,0,49,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
50115,41,0,11,8176,0,0,20,0,22,0,0,1,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False
50116,31,1,21,4076,0,0,98,4,57,0,0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False
50117,29,1,1,8279,1,0,59,0,72,0,0,1,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False
50118,26,1,6,3674,0,0,95,0,19,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
50119,33,1,1,8529,1,0,7,0,61,1,0,0,1,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
50120,30,1,20,8535,0,0,53,3,63,0,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False
50121,40,1,26,9303,2,0,24,0,86,0,0,0,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
50122,54,0,33,5212,0,0,76,1,94,0,0,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
50123,38,1,3,4385,0,1,57,0,22,1,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False
50124,53,1,40,9219,0,0,55,1,93,0,0,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False
50125,50,1,31,9904,1,1,80,4,61,1,0,0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False
50126,39,1,11,6054,0,1,33,1,31,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False
50127,53,0,25,8190,0,1,1,2,104,0,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
50128,42,0,30,4196,0,0,39,0,99,0,0,0,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False
50129,25,0,1,5148,2,1,79,1,41,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False
50130,56,0,22,5946,2,0,26,0,30,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False
50131,46,1,21,7403,2,0,19,2,63,1,0,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False
50132,34,0,6,9347,3,0,17,0,56,1,1,0,1,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False
50133,34,0,24,7662,1,0,31,0,61,0,1,0,0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
50134,27,1,4,4400,2,0,58,2,53,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False
50135,46,1,11,6060,1,1,36,1,25,0,0,0,1,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False
50136,39,1,29,7756,0,0,65,0,77,0,0,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False
50137,26,1,6,5745,2,0,10,0,64,0,0,0,1,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
50138,45,0,30,6068,0,0,79,4,88,0,0,0,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
50139,28,1,15,3772,0,0,17,2,33,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
50140,26,0,9,8942,0,0,28,2,59,0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False
50141,32,0,11,5926,1,1,14,0,17,0,0,0,1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
50142,29,1,14,9808,0,1,68,3,19,1,0,1,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
50143,53,1,31,9176,1,0,54,2,40,0,0,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False
50144,46,0,6,5405,1,0,76,1,22,0,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
50145,25,1,12,10627,1,0,15,3,69,0,0,1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
50146,28,1,5,5081,2,0,54,4,43,1,0,0,1,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
50147,33,1,19,4777,2,0,49,6,49,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
50148,48,1,38,9090,1,0,4,5,86,0,0,0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
50149,20,0,12,4065,0,1,20,1,17,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False
50150,34,1,9,9707,0,0,16,5,12,0,0,0,1,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
50151,20,0,12,8232,0,1,78,1,23,0,0,0,0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
50152,25,1,12,4760,0,0,31,3,90,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
50153,50,0,33,10186,0,0,71,0,73,0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False
50154,40,1,7,4561,1,0,21,0,28,0,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False
50155,34,0,17,8506,1,0,56,1,21,1,0,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False
50156,20,1,2,8831,2,0,54,1,52,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False
50157,43,1,33,8967,0,1,49,2,78,0,0,0,0,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
50158,40,1,3,9266,1,1,45,1,68,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
50159,58,0,36,5238,0,0,57,0,99,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
50160,31,1,15,7003,0,0,2,0,31,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
50161,47,0,27,6865,1,0,40,0,48,0,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
50162,48,1,9,7741,0,0,9,0,32,0,0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False
50163,21,0,1,5769,0,1,26,1,31,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False
50164,25,1,11,8098,1,0,6,2,28,1,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False
50165,46,1,11,5378,0,1,25,4,81,1,0,0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
50166,45,1,29,10038,3,0,13,0,92,1,0,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
50167,33,1,19,6377,2,0,55,0,72,0,0,0,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False
50168,47,1,25,8282,1,1,33,6,26,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False
50169,45,0,15,10286,0,0,77,1,29,0,0,0,1,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False
50170,55,1,15,8237,0,0,36,1,41,0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
50171,48,0,10,3656,2,0,20,3,30,0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
50172,35,1,4,3624,0,0,7,1,22,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False
50173,45,0,2,9362,1,1,89,0,18,0,0,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False
50174,28,1,10,5985,0,1,66,0,86,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False
50175,38,1,2,8553,2,1,41,3,37,0,0,0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
50176,25,0,4,6453,0,0,61,1,44,1,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
50177,23,1,8,4887,1,0,88,0,36,0,0,1,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False
50178,19,0,4,7854,3,1,87,1,73,0,0,0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False
50179,43,0,6,6372,1,0,53,3,60,0,0,0,0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
50180,20,0,12,7881,3,0,78,1,41,0,0,0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
50181,49,1,13,9932,0,1,31,0,52,0,0,1,1,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False
50182,57,0,27,7780,2,0,15,1,46,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
50183,57,1,19,8068,2,0,65,0,42,0,0,1,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
50184,31,1,8,5863,0,1,58,2,23,1,1,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,False
50185,49,0,25,7936,0,0,48,2,97,1,0,0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False
