user_id,has_pay,pay_count,first_pay_item,last_pay_item,has_refund,refund_count,has_repurchase,pay_intervals_days,first_pay_ts,last_pay_ts,first_event_ts,last_event_ts,total_events,is_refund_churn,is_non_renewal_churn,is_churn_overall
u7606,1,1,p124,p124,0,0,0,,1564611225448.0,1564611225448.0,1564611225448.0,1566461116464.0,195,0,1,1
u760603,1,1,p169,p169,0,0,0,,1570305826544.0,1570305826544.0,1570253976701.0,1573914297739.0,580,0,1,1
u760615,1,1,p169,p169,0,0,0,,1570830906090.0,1570830906090.0,1570830906090.0,1574318303875.0,2758,0,1,1
u760619,1,1,p187,p187,0,0,0,,1574224691555.0,1574224691555.0,1571473684130.0,1574323463377.0,111,0,1,1
u760625,1,1,p190,p190,0,0,0,,1574988215409.0,1574988215409.0,1570410656078.0,1574988215409.0,599,0,1,1
u760634,1,1,p157,p157,0,0,0,,1570559539810.0,1570559539810.0,1570559539810.0,1570591712915.0,25,0,1,1
u760667,1,1,p137,p137,0,0,0,,1571137784613.0,1571137784613.0,1571137784613.0,1573054415560.0,196,0,1,1
u760670,1,1,p164,p164,0,0,0,,1570315439223.0,1570315439223.0,1569668454215.0,1570315439223.0,29,0,1,1
u760698,1,1,p162,p162,0,0,0,,1570589326998.0,1570589326998.0,1570589326998.0,1574516506502.0,10600,0,1,1
u7607,1,1,p125,p125,0,0,0,,1562306388352.0,1562306388352.0,1562306388352.0,1565137898345.0,1121,0,1,1
u760725,1,1,p136,p136,0,0,0,,1569878589065.0,1569878589065.0,1569822327921.0,1573090175102.0,1506,0,1,1
u760745,1,1,p181,p181,0,0,0,,1575009096524.0,1575009096524.0,1571481492245.0,1575009096524.0,1102,0,1,1
u760746,1,1,p157,p157,0,0,0,,1571450066785.0,1571450066785.0,1571450066785.0,1571481643079.0,27,0,1,1
u760750,1,1,p180,p180,0,0,0,,1572796146587.0,1572796146587.0,1571481753809.0,1574261191548.0,307,0,1,1
u760763,1,1,p143,p143,0,0,0,,1571449353763.0,1571449353763.0,1570963907508.0,1574514246891.0,1160,0,1,1
u760769,1,1,p162,p162,0,0,0,,1570744776973.0,1570744776973.0,1570744776973.0,1573379327958.0,173,0,1,1
u760773,1,1,p169,p169,0,0,0,,1570418162185.0,1570418162185.0,1570418162185.0,1573096970512.0,943,0,1,1
u760799,1,1,p169,p169,0,0,0,,1570153665794.0,1570153665794.0,1570101924699.0,1574150780614.0,1526,0,1,1
u7608,1,1,p162,p162,0,0,0,,1567123784604.0,1567123784604.0,1567123784604.0,1569044123453.0,185,0,1,1
u760837,1,1,p162,p162,0,0,0,,1570931008309.0,1570931008309.0,1570931008309.0,1573250586535.0,861,0,1,1
u760850,1,1,p137,p137,0,0,0,,1570415883331.0,1570415883331.0,1570285896126.0,1574732461918.0,8271,0,1,1
u760864,1,1,p169,p169,0,0,0,,1571281853664.0,1571281853664.0,1571281853664.0,1571317842964.0,233,0,1,1
u760885,1,1,p158,p158,0,0,0,,1571458770010.0,1571458770010.0,1571458770010.0,1574433229256.0,419,0,1,1
u760898,1,1,p169,p169,0,0,0,,1571503315791.0,1571503315791.0,1571503315791.0,1571563896431.0,232,0,1,1
u760916,1,1,p183,p183,0,0,0,,1573020722070.0,1573020722070.0,1571492025185.0,1574782586008.0,4237,0,1,1
u760931,1,1,p169,p169,0,0,0,,1570905723064.0,1570905723064.0,1570905723064.0,1570931631635.0,33,0,1,1
u7610,1,2,p124,p164,0,0,1,52.02,1564414805241.0,1568909232926.0,1564414805241.0,1574824904892.0,20922,0,0,0
u761019,1,1,p169,p169,0,0,0,,1570901536547.0,1570901536547.0,1570901536547.0,1572299949536.0,101,0,1,1
u761023,1,1,p158,p158,0,0,0,,1571544383115.0,1571544383115.0,1571544383115.0,1571580458056.0,131,0,1,1
u761034,1,1,p157,p157,0,0,0,,1570496663857.0,1570496663857.0,1570496663857.0,1574690367014.0,2210,0,1,1
u761099,1,1,p164,p164,0,0,0,,1571480556933.0,1571480556933.0,1571480556933.0,1571503951185.0,25,0,1,1
u761110,1,1,p157,p157,1,1,0,,1571504259754.0,1571504259754.0,1571504259754.0,1571757458437.0,321,1,0,1
u761118,1,1,p138,p138,0,0,0,,1571477049886.0,1571477049886.0,1571477049886.0,1574685299799.0,2046,0,1,1
u761194,1,1,p169,p169,0,0,0,,1571102502910.0,1571102502910.0,1571102502910.0,1571968024988.0,2963,0,1,1
u7612,1,1,p141,p141,0,0,0,,1566333513480.0,1566333513480.0,1566333513480.0,1572800102511.0,5725,0,1,1
u761242,1,1,p136,p136,0,0,0,,1571108406424.0,1571108406424.0,1571108406424.0,1573044287316.0,3031,0,1,1
u761258,1,1,p136,p136,0,0,0,,1570302551919.0,1570302551919.0,1569764952480.0,1571151736167.0,1376,0,1,1
u761307,1,1,p138,p138,0,0,0,,1571524912955.0,1571524912955.0,1571106110247.0,1572071066025.0,414,0,1,1
u761323,1,1,p169,p169,0,0,0,,1571509211033.0,1571509211033.0,1571509211033.0,1572614987827.0,248,0,1,1
u761330,1,1,p169,p169,0,0,0,,1571598135689.0,1571598135689.0,1571212547472.0,1574644304479.0,9970,0,1,1
u761390,1,1,p163,p163,0,0,0,,1571767600788.0,1571767600788.0,1571546278726.0,1574815779981.0,5127,0,1,1
u761402,1,1,p157,p157,0,0,0,,1571123837583.0,1571123837583.0,1571123837583.0,1572165762976.0,652,0,1,1
u761421,1,1,p136,p136,0,0,0,,1569993041701.0,1569993041701.0,1569993041701.0,1574340229169.0,339,0,1,1
u761437,1,1,p157,p157,0,0,0,,1571201098415.0,1571201098415.0,1571201098415.0,1571915043011.0,293,0,1,1
u761485,1,1,p162,p162,0,0,0,,1571525535165.0,1571525535165.0,1571525535165.0,1573166870364.0,493,0,1,1
u761500,1,1,p157,p157,0,0,0,,1570312570826.0,1570312570826.0,1570312570826.0,1570585189801.0,172,0,1,1
u761535,1,1,p169,p169,0,0,0,,1571523618557.0,1571523618557.0,1571523618557.0,1571565078396.0,27,0,1,1
u761542,1,1,p158,p158,0,0,0,,1571532804093.0,1571532804093.0,1571532804093.0,1571567552675.0,74,0,1,1
u761548,1,2,p169,p183,1,1,1,17.71,1571617467497.0,1573147302551.0,1571556549960.0,1574972464437.0,1298,1,0,1
u761554,1,1,p163,p163,0,0,0,,1571583926945.0,1571583926945.0,1571577441846.0,1572125833145.0,478,0,1,1
u761557,1,2,p157,p157,0,0,1,0.0,1570748338717.0,1570748339573.0,1570748338717.0,1570779955643.0,23,0,0,0
u7616,1,1,p124,p124,0,0,0,,1564432779760.0,1564432779760.0,1564432779760.0,1566309746475.0,278,0,1,1
u761642,1,1,p162,p162,0,0,0,,1571527718265.0,1571527718265.0,1571527718265.0,1572184804800.0,4061,0,1,1
u761662,1,1,p157,p157,0,0,0,,1571592240007.0,1571592240007.0,1571563616663.0,1573029056307.0,126,0,1,1
u761692,1,1,p169,p169,0,0,0,,1571276983890.0,1571276983890.0,1571276983890.0,1571993904845.0,139,0,1,1
u761695,1,1,p177,p177,0,0,0,,1572477184483.0,1572477184483.0,1571566081536.0,1574661923071.0,6460,0,1,1
u761699,1,1,p163,p163,0,0,0,,1569647722744.0,1569647722744.0,1569647722744.0,1569678333193.0,32,0,1,1
u761714,1,1,p162,p162,0,0,0,,1571535616286.0,1571535616286.0,1571535616286.0,1572133641979.0,310,0,1,1
u761739,1,1,p164,p164,0,0,0,,1570836685052.0,1570836685052.0,1570836685052.0,1571310709679.0,289,0,1,1
u761746,1,1,p157,p157,0,0,0,,1571537869681.0,1571537869681.0,1571537869681.0,1574493518110.0,7509,0,1,1
u761777,1,1,p158,p158,0,0,0,,1571538865536.0,1571538865536.0,1571538865536.0,1572135605962.0,3248,0,1,1
u761783,1,1,p164,p164,0,0,0,,1571027496899.0,1571027496899.0,1570973196251.0,1571027496899.0,37,0,1,1
u761804,1,1,p162,p162,0,0,0,,1571058705778.0,1571058705778.0,1571049368712.0,1572448022830.0,422,0,1,1
u761846,1,1,p137,p137,0,0,0,,1571091831586.0,1571091831586.0,1571091831586.0,1573290822723.0,1319,0,1,1
u761908,1,1,p136,p136,0,0,0,,1570494239797.0,1570494239797.0,1570494239797.0,1572011340418.0,387,0,1,1
u761968,1,2,p157,p157,0,0,1,0.0,1570432743408.0,1570432744394.0,1570432743408.0,1572104021782.0,1910,0,0,0
u761995,1,1,p137,p137,0,0,0,,1571632307929.0,1571632307929.0,1571581383135.0,1574738361677.0,990,0,1,1
u762,1,1,p124,p124,0,0,0,,1562184931196.0,1562184931196.0,1562184931196.0,1565404220878.0,6142,0,1,1
u7620,1,1,p156,p156,0,0,0,,1566180834408.0,1566180834408.0,1566180834408.0,1566211452355.0,36,0,1,1
u762026,1,1,p177,p177,0,0,0,,1572454430659.0,1572454430659.0,1571583565358.0,1572454430659.0,67,0,1,1
u762093,1,1,p169,p169,0,0,0,,1571555992509.0,1571555992509.0,1571555992509.0,1571588469426.0,27,0,1,1
u762122,1,1,p162,p162,0,0,0,,1571635268730.0,1571635268730.0,1571591301744.0,1573653152221.0,8443,0,1,1
u762154,1,1,p136,p136,0,0,0,,1571644452271.0,1571644452271.0,1571596367172.0,1574853099960.0,3894,0,1,1
u762160,1,1,p163,p163,0,0,0,,1571565615302.0,1571565615302.0,1569971475144.0,1574756107167.0,14822,0,1,1
u762162,1,1,p136,p136,0,0,0,,1571292247477.0,1571292247477.0,1571292247477.0,1571604018614.0,292,0,1,1
u762183,1,1,p138,p138,0,0,0,,1571278773840.0,1571278773840.0,1571278773840.0,1571666728747.0,76,0,1,1
u762200,0,0,,,0,0,0,,,,1569855114043.0,1572853821750.0,3329,0,0,0
u762201,1,1,p169,p169,0,0,0,,1570683681612.0,1570683681612.0,1570683681612.0,1572994195254.0,791,0,1,1
u762208,1,1,p169,p169,0,0,0,,1570464934076.0,1570464934076.0,1570464934076.0,1574327667206.0,1988,0,1,1
u762240,1,1,p169,p169,0,0,0,,1569737453138.0,1569737453138.0,1569737453138.0,1572086622849.0,389,0,1,1
u762274,1,1,p169,p169,0,0,0,,1571246716576.0,1571246716576.0,1571246716576.0,1574414193864.0,4651,0,1,1
u762283,1,1,p163,p163,0,0,0,,1569944608343.0,1569944608343.0,1569944608343.0,1573041367516.0,100,0,1,1
u762288,1,1,p169,p169,0,0,0,,1570858677070.0,1570858677070.0,1570838043107.0,1570858677070.0,25,0,1,1
u762306,1,1,p177,p177,0,0,0,,1572097955778.0,1572097955778.0,1570717652417.0,1573599237881.0,236,0,1,1
u762325,1,1,p158,p158,0,0,0,,1571165127638.0,1571165127638.0,1571128207565.0,1572492377379.0,3036,0,1,1
u762337,1,1,p162,p162,0,0,0,,1571590880060.0,1571590880060.0,1571590880060.0,1571622816312.0,24,0,1,1
u762346,1,1,p157,p157,0,0,0,,1569951903145.0,1569951903145.0,1569951903145.0,1571110670971.0,1534,0,1,1
u762350,1,1,p138,p138,1,1,0,,1571598807490.0,1571598807490.0,1571598807490.0,1572903777437.0,4,1,0,1
u762356,1,1,p173,p173,0,0,0,,1572210288525.0,1572210288525.0,1571624023208.0,1572210288525.0,26,0,1,1
u762365,1,1,p138,p138,0,0,0,,1570723198841.0,1570723198841.0,1570723198841.0,1573911764860.0,110,0,1,1
u762372,1,1,p162,p162,0,0,0,,1571847713090.0,1571847713090.0,1571624789716.0,1574324188366.0,6401,0,1,1
u762375,1,1,p162,p162,0,0,0,,1569862420954.0,1569862420954.0,1569862420954.0,1571963430547.0,144,0,1,1
u762379,1,2,p169,p190,0,0,1,50.12,1570799148162.0,1575129169434.0,1570799148162.0,1575129169434.0,23716,0,0,0
u7624,1,1,p96,p96,0,0,0,,1556521120199.0,1556521120199.0,1556521120199.0,1569209826753.0,1353,0,1,1
u762424,1,1,p158,p158,0,0,0,,1572231671191.0,1572231671191.0,1571717313196.0,1572231671191.0,53,0,1,1
u762431,1,1,p137,p137,0,0,0,,1570654939427.0,1570654939427.0,1570654939427.0,1574735176572.0,356,0,1,1
u762453,1,1,p169,p169,0,0,0,,1571599202673.0,1571599202673.0,1571599202673.0,1574409228680.0,11290,0,1,1
u762471,1,1,p169,p169,0,0,0,,1571059188546.0,1571059188546.0,1571032176588.0,1571487275826.0,27,0,1,1
u762482,1,1,p136,p136,0,0,0,,1571600572336.0,1571600572336.0,1571600572336.0,1574647938247.0,4450,0,1,1
u7625,1,2,p64,p162,0,0,1,264.83,1543979880549.0,1566861395133.0,1543979880549.0,1567901323557.0,853,0,0,0
u762508,1,1,p169,p169,1,1,0,,1571603253168.0,1571603253168.0,1571603253168.0,1571637176651.0,30,1,0,1
u762527,1,1,p162,p162,1,1,0,,1571606963018.0,1571606963018.0,1571606963018.0,1571932326437.0,602,1,0,1
u762529,1,1,p136,p136,0,0,0,,1570409313271.0,1570409313271.0,1570409313271.0,1574085356910.0,979,0,1,1
u762530,1,1,p137,p137,0,0,0,,1571697669034.0,1571697669034.0,1571635906808.0,1573564024254.0,866,0,1,1
u762531,1,1,p162,p162,0,0,0,,1570317577433.0,1570317577433.0,1570317577433.0,1572135483021.0,709,0,1,1
u762555,1,1,p164,p164,0,0,0,,1571606410254.0,1571606410254.0,1571606410254.0,1571638049580.0,25,0,1,1
u762607,1,1,p182,p182,0,0,0,,1573405411161.0,1573405411161.0,1571209770292.0,1573452934906.0,525,0,1,1
u762609,1,1,p164,p164,0,0,0,,1571096573966.0,1571096573966.0,1571096573966.0,1571653974223.0,64,0,1,1
u762616,1,1,p169,p169,0,0,0,,1569958498853.0,1569958498853.0,1569958498853.0,1570061935263.0,520,0,1,1
u762620,1,1,p169,p169,0,0,0,,1571320107869.0,1571320107869.0,1570780839317.0,1574756412542.0,1312,0,1,1
u762638,1,1,p137,p137,0,0,0,,1571276776949.0,1571276776949.0,1571276776949.0,1573045506934.0,197,0,1,1
u762695,1,1,p163,p163,0,0,0,,1571701437171.0,1571701437171.0,1571645264853.0,1574807772747.0,5030,0,1,1
u762737,1,1,p163,p163,0,0,0,,1570666465715.0,1570666465715.0,1570282991407.0,1573342502775.0,2355,0,1,1
u762744,1,1,p157,p157,1,1,0,,1571616216642.0,1571616216642.0,1571616216642.0,1571671119053.0,33,1,0,1
u762765,1,1,p181,p181,0,0,0,,1573073444228.0,1573073444228.0,1573073444228.0,1573108022313.0,188,0,1,1
u762780,1,1,p164,p164,0,0,0,,1569802970819.0,1569802970819.0,1569802970819.0,1571717769763.0,29,0,1,1
u762796,1,1,p173,p173,0,0,0,,1572443678676.0,1572443678676.0,1571651238676.0,1574379710314.0,192,0,1,1
u762822,1,1,p163,p163,0,0,0,,1571621227085.0,1571621227085.0,1571621227085.0,1571652600758.0,24,0,1,1
u762826,1,1,p158,p158,0,0,0,,1571712712940.0,1571712712940.0,1571298772442.0,1573307433489.0,610,0,1,1
u762861,1,1,p169,p169,0,0,0,,1571622452861.0,1571622452861.0,1571622452861.0,1572094653939.0,119,0,1,1
u762904,1,1,p163,p163,0,0,0,,1570584469339.0,1570584469339.0,1570442140928.0,1574506573372.0,3123,0,1,1
u762918,1,1,p163,p163,0,0,0,,1570590594548.0,1570590594548.0,1570590594548.0,1571747454370.0,905,0,1,1
u762925,1,1,p157,p157,0,0,0,,1570656603904.0,1570656603904.0,1570656603904.0,1574230486535.0,1338,0,1,1
u762926,1,1,p136,p136,0,0,0,,1571626728455.0,1571626728455.0,1571626728455.0,1574745395692.0,5309,0,1,1
u762944,1,1,p188,p188,0,0,0,,1574486412800.0,1574486412800.0,1573484464635.0,1574681843693.0,89,0,1,1
u762963,1,1,p157,p157,0,0,0,,1569868522935.0,1569868522935.0,1569868522935.0,1570344795456.0,202,0,1,1
u762972,1,1,p136,p136,0,0,0,,1570846137565.0,1570846137565.0,1570846137565.0,1571130390471.0,33,0,1,1
u763,1,2,p126,p185,1,1,1,125.97,1562710367826.0,1573593868572.0,1562093569828.0,1573593868572.0,915,1,0,1
u763028,1,1,p185,p185,0,0,0,,1573668798530.0,1573668798530.0,1571662064912.0,1574730272869.0,1123,0,1,1
u763052,1,1,p164,p164,0,0,0,,1571633092554.0,1571633092554.0,1571633092554.0,1573483559575.0,4534,0,1,1
u763074,1,1,p162,p162,0,0,0,,1571725806507.0,1571725806507.0,1571725806507.0,1574762553771.0,2260,0,1,1
u763159,1,1,p136,p136,0,0,0,,1571663586613.0,1571663586613.0,1571663586613.0,1571749180302.0,21,0,1,1
u763175,1,1,p169,p169,0,0,0,,1571638854729.0,1571638854729.0,1571638854729.0,1574483347372.0,1121,0,1,1
u7632,1,3,p124,p179,0,0,1,56.63;51.4,1564926879853.0,1574260490606.0,1564926879853.0,1574260490606.0,183,0,0,0
u763324,1,1,p172,p172,0,0,0,,1572212121940.0,1572212121940.0,1571680253385.0,1573204272722.0,873,0,1,1
u763387,1,1,p169,p169,0,0,0,,1571665362265.0,1571665362265.0,1571665362265.0,1574298996913.0,42,0,1,1
u763418,1,1,p162,p162,0,0,0,,1570562905939.0,1570562905939.0,1570562905939.0,1571321612819.0,499,0,1,1
u763428,1,1,p173,p173,0,0,0,,1572369139274.0,1572369139274.0,1571702536642.0,1574377409536.0,1627,0,1,1
u763430,1,1,p163,p163,0,0,0,,1570470973658.0,1570470973658.0,1570275834831.0,1570470973658.0,25,0,1,1
u763453,1,1,p169,p169,0,0,0,,1571672321963.0,1571672321963.0,1571672321963.0,1572577857803.0,35,0,1,1
u763540,1,1,p169,p169,0,0,0,,1571678563571.0,1571678563571.0,1571678563571.0,1572419123553.0,915,0,1,1
u763545,1,1,p172,p172,0,0,0,,1572633419700.0,1572633419700.0,1571715151995.0,1574427906655.0,20813,0,1,1
u763593,1,1,p169,p169,0,0,0,,1571683187983.0,1571683187983.0,1571683187983.0,1574396692951.0,1026,0,1,1
u763597,1,1,p169,p169,0,0,0,,1571749890891.0,1571749890891.0,1571715730266.0,1573345534803.0,413,0,1,1
u763609,1,1,p138,p138,0,0,0,,1571686297758.0,1571686297758.0,1571686297758.0,1571721629480.0,174,0,1,1
u763614,1,1,p136,p136,0,0,0,,1571894669350.0,1571894669350.0,1571717317928.0,1574691379367.0,7416,0,1,1
u763651,1,1,p157,p157,0,0,0,,1571688064377.0,1571688064377.0,1571688064377.0,1571720021565.0,31,0,1,1
u763666,1,2,p136,p182,0,0,1,49.65,1569805227305.0,1574095368571.0,1569805227305.0,1574095368571.0,3016,0,0,0
u763679,1,1,p157,p157,0,0,0,,1571689529211.0,1571689529211.0,1571689529211.0,1574783763366.0,5057,0,1,1
u7637,1,1,p125,p125,0,0,0,,1562698526510.0,1562698526510.0,1562698526510.0,1562753426298.0,161,0,1,1
u763724,1,1,p162,p162,0,0,0,,1571726246173.0,1571726246173.0,1571724932885.0,1572150288576.0,702,0,1,1
u763734,1,1,p182,p182,0,0,0,,1572900133895.0,1572900133895.0,1572900133895.0,1574661868475.0,327,0,1,1
u763768,1,2,p169,p173,0,0,1,4.78,1571778014498.0,1572190959511.0,1571727293650.0,1574451676647.0,468,0,0,0
u763828,1,1,p169,p169,0,0,0,,1571701004534.0,1571701004534.0,1571701004534.0,1573571794138.0,6328,0,1,1
u763832,1,1,p162,p162,0,0,0,,1570940933373.0,1570940933373.0,1570925281238.0,1572003644012.0,1103,0,1,1
u763834,1,1,p138,p138,0,0,0,,1569896085574.0,1569896085574.0,1569896085574.0,1570282652414.0,41,0,1,1
u763886,1,1,p169,p169,0,0,0,,1570112880499.0,1570112880499.0,1570112880499.0,1570270575526.0,67,0,1,1
u763889,1,1,p175,p175,0,0,0,,1572557725569.0,1572557725569.0,1571735721119.0,1573389868630.0,963,0,1,1
u763897,1,1,p162,p162,0,0,0,,1571729101774.0,1571729101774.0,1571729101774.0,1572958900130.0,183,0,1,1
u763903,1,1,p169,p169,0,0,0,,1570430579259.0,1570430579259.0,1570379454535.0,1573621491678.0,833,0,1,1
u763921,1,1,p138,p138,0,0,0,,1571706381366.0,1571706381366.0,1571706381366.0,1572593682578.0,100,0,1,1
u763934,1,1,p157,p157,0,0,0,,1571707041818.0,1571707041818.0,1571707041818.0,1574809398153.0,3584,0,1,1
u763938,1,1,p169,p169,0,0,0,,1571349275569.0,1571349275569.0,1571349275569.0,1572678991901.0,19,0,1,1
u764,1,1,p124,p124,0,0,0,,1562167879481.0,1562167879481.0,1562167879481.0,1562228463381.0,153,0,1,1
u7640,1,2,p127,p181,0,0,1,110.07,1564500240721.0,1574010174778.0,1564482447406.0,1574767619487.0,19926,0,0,0
u764034,1,1,p169,p169,0,0,0,,1571361853418.0,1571361853418.0,1571027978113.0,1573295160987.0,977,0,1,1
u764041,1,1,p157,p157,0,0,0,,1572316323080.0,1572316323080.0,1571745326779.0,1572612106428.0,1612,0,1,1
u764081,1,1,p169,p169,0,0,0,,1571715460508.0,1571715460508.0,1571715460508.0,1574835310497.0,8028,0,1,1
u764171,1,1,p169,p169,0,0,0,,1571719394755.0,1571719394755.0,1571719394755.0,1574555233577.0,698,0,1,1
u764190,1,1,p189,p189,0,0,0,,1574913471166.0,1574913471166.0,1570629693184.0,1574913471166.0,832,0,1,1
u764215,1,1,p162,p162,0,0,0,,1570071216597.0,1570071216597.0,1569951786069.0,1571756002057.0,358,0,1,1
u764296,1,1,p188,p188,0,0,0,,1574130946157.0,1574130946157.0,1571757451617.0,1574777099920.0,13219,0,1,1
u764362,1,1,p169,p169,0,0,0,,1570766379025.0,1570766379025.0,1570766379025.0,1570797374631.0,25,0,1,1
u764370,1,1,p136,p136,0,0,0,,1571775551604.0,1571775551604.0,1571775551604.0,1574779150957.0,5392,0,1,1
u764387,1,1,p171,p171,0,0,0,,1571948571603.0,1571948571603.0,1571765091675.0,1573480020719.0,3143,0,1,1
u764402,1,1,p169,p169,0,0,0,,1571769851833.0,1571769851833.0,1571769851833.0,1572100838350.0,110,0,1,1
u764425,1,1,p175,p175,0,0,0,,1572319858817.0,1572319858817.0,1572183667662.0,1574405593577.0,1502,0,1,1
u764461,1,1,p163,p163,0,0,0,,1571758073986.0,1571758073986.0,1571758073986.0,1574256951932.0,416,0,1,1
u764476,1,1,p157,p157,1,1,0,,1573592960778.0,1573592960778.0,1570622545981.0,1574104601109.0,736,1,0,1
u764488,1,1,p169,p169,1,1,0,,1571757274839.0,1571757274839.0,1571757274839.0,1571789415340.0,25,1,0,1
u764547,1,1,p136,p136,0,0,0,,1571762557947.0,1571762557947.0,1571762557947.0,1574498282581.0,3486,0,1,1
u764557,1,1,p162,p162,0,0,0,,1571764328148.0,1571764328148.0,1571764328148.0,1574434408500.0,4720,0,1,1
u764584,1,1,p138,p138,0,0,0,,1571792423439.0,1571792423439.0,1571792423439.0,1574397173738.0,366,0,1,1
u764594,1,1,p169,p169,0,0,0,,1570594533407.0,1570594533407.0,1570530522881.0,1571369160431.0,92,0,1,1
u764597,1,1,p169,p169,0,0,0,,1571838480710.0,1571838480710.0,1571799349663.0,1574761540915.0,2201,0,1,1
u764614,1,1,p185,p185,0,0,0,,1573930499909.0,1573930499909.0,1571111702039.0,1573930499909.0,123,0,1,1
u764615,1,2,p162,p179,0,0,1,38.47,1571900190887.0,1575223978475.0,1571800826764.0,1575223978475.0,5649,0,0,0
u764639,1,1,p136,p136,0,0,0,,1571696497655.0,1571696497655.0,1571696497655.0,1573027252438.0,1345,0,1,1
u764676,1,1,p157,p157,0,0,0,,1569905747959.0,1569905747959.0,1569905747959.0,1572594771048.0,1379,0,1,1
u764688,1,1,p177,p177,0,0,0,,1572192442727.0,1572192442727.0,1571805779688.0,1574503491245.0,4387,0,1,1
u764702,1,1,p173,p173,0,0,0,,1571974074597.0,1571974074597.0,1569659798224.0,1572256562086.0,84,0,1,1
u764731,1,1,p136,p136,0,0,0,,1571275623893.0,1571275623893.0,1571275623893.0,1572324115117.0,213,0,1,1
u764739,1,1,p177,p177,0,0,0,,1572246600537.0,1572246600537.0,1571809095740.0,1573294057587.0,451,0,1,1
u764765,1,1,p187,p187,0,0,0,,1574370177449.0,1574370177449.0,1571810882366.0,1574370177449.0,25,0,1,1
u764781,1,1,p158,p158,0,0,0,,1571785120057.0,1571785120057.0,1571785120057.0,1571818904918.0,212,0,1,1
u764820,1,1,p169,p169,0,0,0,,1569631164278.0,1569631164278.0,1569631164278.0,1573719060552.0,3966,0,1,1
u764873,1,1,p157,p157,0,0,0,,1571785168769.0,1571785168769.0,1571785168769.0,1574156048957.0,486,0,1,1
u764875,1,1,p137,p137,0,0,0,,1570079583704.0,1570079583704.0,1570079583704.0,1574386691187.0,302,0,1,1
u764885,1,1,p169,p169,0,0,0,,1571840565881.0,1571840565881.0,1571818065505.0,1571840565881.0,22,0,1,1
u7649,1,1,p124,p124,0,0,0,,1564886932873.0,1564886932873.0,1564886932873.0,1566916225879.0,4070,0,1,1
u764926,1,1,p163,p163,0,0,0,,1570660260807.0,1570660260807.0,1570660260807.0,1574149895637.0,918,0,1,1
u764944,1,1,p169,p169,0,0,0,,1571892889755.0,1571892889755.0,1571892889755.0,1573974923107.0,118,0,1,1
u764958,1,1,p162,p162,1,1,0,,1571791132697.0,1571791132697.0,1571791132697.0,1571963978037.0,206,1,0,1
u764959,1,1,p136,p136,0,0,0,,1569825307674.0,1569825307674.0,1569825307674.0,1569855931023.0,49,0,1,1
u764963,1,1,p157,p157,0,0,0,,1571874507716.0,1571874507716.0,1571822733824.0,1571874507716.0,39,0,1,1
u765,1,1,p96,p96,0,0,0,,1556480563928.0,1556480563928.0,1556480563928.0,1565149464638.0,8820,0,1,1
u765013,1,1,p137,p137,0,0,0,,1571862738280.0,1571862738280.0,1571038224750.0,1573469834498.0,1140,0,1,1
u765033,1,1,p169,p169,0,0,0,,1570679611600.0,1570679611600.0,1570627680969.0,1574777030250.0,3034,0,1,1
u765072,1,1,p136,p136,0,0,0,,1571878961926.0,1571878961926.0,1571829631569.0,1574332552398.0,4563,0,1,1
u765137,1,1,p190,p190,0,0,0,,1575234934502.0,1575234934502.0,1572697551315.0,1575234934502.0,82,0,1,1
u765146,1,1,p173,p173,0,0,0,,1571963905588.0,1571963905588.0,1570952807952.0,1571963905588.0,22,0,1,1
u765149,1,1,p137,p137,0,0,0,,1570686826157.0,1570686826157.0,1570272829693.0,1574686687465.0,740,0,1,1
u765238,1,1,p175,p175,0,0,0,,1572215917213.0,1572215917213.0,1571836675561.0,1573049291697.0,270,0,1,1
u765283,1,1,p138,p138,0,0,0,,1569721457390.0,1569721457390.0,1569721457390.0,1570717020463.0,351,0,1,1
u765339,1,2,p162,p168,0,0,1,33.85,1570306628300.0,1573231392353.0,1569712992975.0,1574552451384.0,2105,0,0,0
u7654,1,1,p157,p157,0,0,0,,1567479869155.0,1567479869155.0,1550104766094.0,1567765817278.0,2078,0,1,1
u765414,1,1,p163,p163,0,0,0,,1571718109120.0,1571718109120.0,1571718109120.0,1571927053610.0,71,0,1,1
u765430,1,1,p157,p157,0,0,0,,1573193855295.0,1573193855295.0,1571845575774.0,1573631361741.0,588,0,1,1
u765441,1,1,p136,p136,0,0,0,,1571815510334.0,1571815510334.0,1571815510334.0,1574818436006.0,549,0,1,1
u765498,1,1,p138,p138,0,0,0,,1569771618101.0,1569771618101.0,1569763090931.0,1571149137976.0,42,0,1,1
u7655,1,1,p124,p124,0,0,0,,1562714173794.0,1562714173794.0,1562310659020.0,1567337501696.0,82,0,1,1
u765552,1,1,p178,p178,0,0,0,,1572817839134.0,1572817839134.0,1571864827486.0,1572817839134.0,25,0,1,1
u7656,1,5,p63,p179,0,0,1,193.09;0.01;115.06;142.01,1536193799135.0,1575089579229.0,1536193799135.0,1575089579229.0,1022,0,0,0
u765604,1,1,p162,p162,0,0,0,,1571838465836.0,1571838465836.0,1571838465836.0,1573345126582.0,2150,0,1,1
u765615,1,1,p172,p172,0,0,0,,1572116591090.0,1572116591090.0,1570418006901.0,1573115369925.0,1178,0,1,1
