user_id,timestamp,datetime_utc,action_type,item_id,cursor_time,source,user_answer,platform
u14498,1567050787384.0,2019-08-29T03:53:07.384000+00:00,pay,p157,,,,
u6906,1567053056282.0,2019-08-29T04:30:56.282000+00:00,pay,p142,,,,
u677373,1567054339754.0,2019-08-29T04:52:19.754000+00:00,pay,p162,,,,
u681162,1567054801414.0,2019-08-29T05:00:01.414000+00:00,pay,p162,,,,
u741668,1567056209840.0,2019-08-29T05:23:29.840000+00:00,pay,p164,,,,
u8403,1567057012170.0,2019-08-29T05:36:52.170000+00:00,pay,p162,,,,
u14058,1567057120296.0,2019-08-29T05:38:40.296000+00:00,pay,p136,,,,
u9726,1567057979559.0,2019-08-29T05:52:59.559000+00:00,pay,p142,,,,
u741726,1567059440935.0,2019-08-29T06:17:20.935000+00:00,pay,p157,,,,
u6934,1567059923539.0,2019-08-29T06:25:23.539000+00:00,pay,p157,,,,
u9062,1567060125949.0,2019-08-29T06:28:45.949000+00:00,pay,p142,,,,
u1380,1567060302901.0,2019-08-29T06:31:42.901000+00:00,pay,p136,,,,
u9854,1567060569645.0,2019-08-29T06:36:09.645000+00:00,pay,p164,,,,
u6942,1567060730446.0,2019-08-29T06:38:50.446000+00:00,pay,p162,,,,
u608,1567062788158.0,2019-08-29T07:13:08.158000+00:00,pay,p164,,,,
u7929,1567063049973.0,2019-08-29T07:17:29.973000+00:00,pay,p136,,,,
u7053,1567065192262.0,2019-08-29T07:53:12.262000+00:00,pay,p136,,,,
u9972,1567065346856.0,2019-08-29T07:55:46.856000+00:00,pay,p142,,,,
u657643,1567067019460.0,2019-08-29T08:23:39.460000+00:00,pay,p136,,,,
u19737,1567078430959.0,2019-08-29T11:33:50.959000+00:00,pay,p162,,,,
u18811,1567082729523.0,2019-08-29T12:45:29.523000+00:00,pay,p142,,,,
u1,1567083992237.0,2019-08-29T13:06:32.237000+00:00,pay,p157,,,,
u10181,1567087387790.0,2019-08-29T14:03:07.790000+00:00,pay,p137,,,,
u12807,1567090270769.0,2019-08-29T14:51:10.769000+00:00,pay,p142,,,,
u730709,1567090772437.0,2019-08-29T14:59:32.437000+00:00,refund,p162,,,,
u646327,1567091885074.0,2019-08-29T15:18:05.074000+00:00,refund,p124,,,,
u5512,1567091885115.0,2019-08-29T15:18:05.115000+00:00,refund,p124,,,,
u628613,1567092082582.0,2019-08-29T15:21:22.582000+00:00,refund,p124,,,,
u3904,1567092082632.0,2019-08-29T15:21:22.632000+00:00,refund,p124,,,,
u3615,1567092082642.0,2019-08-29T15:21:22.642000+00:00,refund,p124,,,,
u642558,1567092082647.0,2019-08-29T15:21:22.647000+00:00,refund,p124,,,,
u1674,1567092082661.0,2019-08-29T15:21:22.661000+00:00,refund,p124,,,,
u605262,1567092082669.0,2019-08-29T15:21:22.669000+00:00,refund,p124,,,,
u11623,1567092743976.0,2019-08-29T15:32:23.976000+00:00,pay,p164,,,,
u706379,1567094721692.0,2019-08-29T16:05:21.692000+00:00,refund,p142,,,,
u6956,1567096387801.0,2019-08-29T16:33:07.801000+00:00,pay,p136,,,,
u8687,1567098617942.0,2019-08-29T17:10:17.942000+00:00,pay,p163,,,,
u20451,1567098676911.0,2019-08-29T17:11:16.911000+00:00,pay,p142,,,,
u12601,1567098797452.0,2019-08-29T17:13:17.452000+00:00,pay,p164,,,,
u651065,1567098929437.0,2019-08-29T17:15:29.437000+00:00,refund,p124,,,,
u7116,1567098952437.0,2019-08-29T17:15:52.437000+00:00,refund,p124,,,,
u1525,1567098976437.0,2019-08-29T17:16:16.437000+00:00,refund,p124,,,,
u647758,1567098995437.0,2019-08-29T17:16:35.437000+00:00,refund,p124,,,,
u6887,1567099032437.0,2019-08-29T17:17:12.437000+00:00,refund,p124,,,,
u648701,1567099051437.0,2019-08-29T17:17:31.437000+00:00,refund,p124,,,,
u6874,1567099070437.0,2019-08-29T17:17:50.437000+00:00,refund,p124,,,,
u7016,1567099720436.0,2019-08-29T17:28:40.436000+00:00,pay,p164,,,,
u11847,1567099916529.0,2019-08-29T17:31:56.529000+00:00,pay,p164,,,,
u10459,1567099950612.0,2019-08-29T17:32:30.612000+00:00,pay,p137,,,,
u11135,1567100280568.0,2019-08-29T17:38:00.568000+00:00,pay,p138,,,,
u7425,1567101028195.0,2019-08-29T17:50:28.195000+00:00,pay,p142,,,,
u17585,1567101164688.0,2019-08-29T17:52:44.688000+00:00,pay,p137,,,,
u10721,1567101321402.0,2019-08-29T17:55:21.402000+00:00,pay,p142,,,,
u6951,1567101596890.0,2019-08-29T17:59:56.890000+00:00,pay,p162,,,,
u1546,1567102653862.0,2019-08-29T18:17:33.862000+00:00,pay,p136,,,,
u4495,1567104355852.0,2019-08-29T18:45:55.852000+00:00,pay,p136,,,,
u7039,1567106444590.0,2019-08-29T19:20:44.590000+00:00,pay,p136,,,,
u10128,1567108623775.0,2019-08-29T19:57:03.775000+00:00,pay,p162,,,,
u7002,1567109149237.0,2019-08-29T20:05:49.237000+00:00,pay,p136,,,,
u9797,1567109194063.0,2019-08-29T20:06:34.063000+00:00,pay,p168,,,,
u6702,1567110651603.0,2019-08-29T20:30:51.603000+00:00,pay,p137,,,,
u683916,1567110811607.0,2019-08-29T20:33:31.607000+00:00,pay,p137,,,,
u12575,1567110987897.0,2019-08-29T20:36:27.897000+00:00,pay,p158,,,,
u12644,1567112804897.0,2019-08-29T21:06:44.897000+00:00,pay,p136,,,,
u10101,1567113561621.0,2019-08-29T21:19:21.621000+00:00,pay,p136,,,,
u9799,1567114686591.0,2019-08-29T21:38:06.591000+00:00,pay,p162,,,,
u680580,1567117548730.0,2019-08-29T22:25:48.730000+00:00,pay,p136,,,,
u12612,1567117823811.0,2019-08-29T22:30:23.811000+00:00,pay,p158,,,,
u6794,1567117979168.0,2019-08-29T22:32:59.168000+00:00,pay,p142,,,,
u9229,1567118277952.0,2019-08-29T22:37:57.952000+00:00,pay,p137,,,,
u14578,1567120623134.0,2019-08-29T23:17:03.134000+00:00,pay,p138,,,,
u6964,1567123402808.0,2019-08-30T00:03:22.808000+00:00,pay,p157,,,,
u7608,1567123784604.0,2019-08-30T00:09:44.604000+00:00,pay,p162,,,,
u18846,1567126993418.0,2019-08-30T01:03:13.418000+00:00,pay,p138,,,,
u7527,1567128188216.0,2019-08-30T01:23:08.216000+00:00,pay,p138,,,,
u563542,1567128395180.0,2019-08-30T01:26:35.180000+00:00,pay,p137,,,,
u11739,1567129232974.0,2019-08-30T01:40:32.974000+00:00,pay,p138,,,,
u12910,1567129677507.0,2019-08-30T01:47:57.507000+00:00,pay,p168,,,,
u587010,1567132307558.0,2019-08-30T02:31:47.558000+00:00,pay,p142,,,,
u5717,1567133747240.0,2019-08-30T02:55:47.240000+00:00,pay,p136,,,,
u741600,1567134629278.0,2019-08-30T03:10:29.278000+00:00,pay,p163,,,,
u741564,1567136345159.0,2019-08-30T03:39:05.159000+00:00,pay,p162,,,,
u10258,1567138182890.0,2019-08-30T04:09:42.890000+00:00,pay,p136,,,,
u742117,1567138628089.0,2019-08-30T04:17:08.089000+00:00,pay,p142,,,,
u8650,1567138807688.0,2019-08-30T04:20:07.688000+00:00,pay,p164,,,,
u13435,1567139068299.0,2019-08-30T04:24:28.299000+00:00,pay,p142,,,,
u6625,1567141301036.0,2019-08-30T05:01:41.036000+00:00,pay,p136,,,,
u6999,1567141482114.0,2019-08-30T05:04:42.114000+00:00,pay,p137,,,,
u6937,1567141910732.0,2019-08-30T05:11:50.732000+00:00,pay,p136,,,,
u678270,1567142243445.0,2019-08-30T05:17:23.445000+00:00,pay,p168,,,,
u16665,1567142287574.0,2019-08-30T05:18:07.574000+00:00,pay,p142,,,,
u9451,1567143449229.0,2019-08-30T05:37:29.229000+00:00,pay,p163,,,,
u7270,1567143463243.0,2019-08-30T05:37:43.243000+00:00,pay,p157,,,,
u7026,1567146480361.0,2019-08-30T06:28:00.361000+00:00,pay,p142,,,,
u9581,1567146967018.0,2019-08-30T06:36:07.018000+00:00,pay,p164,,,,
u737624,1567147066508.0,2019-08-30T06:37:46.508000+00:00,pay,p157,,,,
u682638,1567147845940.0,2019-08-30T06:50:45.940000+00:00,pay,p138,,,,
u8227,1567149207127.0,2019-08-30T07:13:27.127000+00:00,pay,p157,,,,
u8846,1567149822764.0,2019-08-30T07:23:42.764000+00:00,pay,p137,,,,
u688424,1567150351006.0,2019-08-30T07:32:31.006000+00:00,pay,p138,,,,
u8753,1567157931493.0,2019-08-30T09:38:51.493000+00:00,pay,p136,,,,
u12670,1567157932190.0,2019-08-30T09:38:52.190000+00:00,pay,p162,,,,
u9173,1567180217660.0,2019-08-30T15:50:17.660000+00:00,pay,p137,,,,
u7822,1567184125730.0,2019-08-30T16:55:25.730000+00:00,pay,p142,,,,
u10097,1567184160425.0,2019-08-30T16:56:00.425000+00:00,pay,p168,,,,
u11491,1567186155132.0,2019-08-30T17:29:15.132000+00:00,pay,p157,,,,
u2073,1567186325606.0,2019-08-30T17:32:05.606000+00:00,pay,p157,,,,
u7721,1567187139361.0,2019-08-30T17:45:39.361000+00:00,pay,p138,,,,
u7249,1567187197819.0,2019-08-30T17:46:37.819000+00:00,pay,p142,,,,
u648268,1567187357707.0,2019-08-30T17:49:17.707000+00:00,pay,p142,,,,
u13430,1567189178961.0,2019-08-30T18:19:38.961000+00:00,pay,p136,,,,
u18030,1567190415147.0,2019-08-30T18:40:15.147000+00:00,pay,p168,,,,
u9716,1567193018049.0,2019-08-30T19:23:38.049000+00:00,pay,p164,,,,
u12529,1567194129392.0,2019-08-30T19:42:09.392000+00:00,pay,p157,,,,
u2645,1567194264943.0,2019-08-30T19:44:24.943000+00:00,pay,p136,,,,
u7333,1567194688745.0,2019-08-30T19:51:28.745000+00:00,pay,p168,,,,
u7027,1567194867759.0,2019-08-30T19:54:27.759000+00:00,pay,p142,,,,
u7158,1567195504632.0,2019-08-30T20:05:04.632000+00:00,pay,p142,,,,
u17950,1567195957541.0,2019-08-30T20:12:37.541000+00:00,pay,p136,,,,
u741270,1567196570236.0,2019-08-30T20:22:50.236000+00:00,refund,p142,,,,
u3076,1567197801537.0,2019-08-30T20:43:21.537000+00:00,pay,p164,,,,
u11241,1567200160247.0,2019-08-30T21:22:40.247000+00:00,pay,p157,,,,
u7089,1567208366990.0,2019-08-30T23:39:26.990000+00:00,pay,p142,,,,
u695082,1567210374435.0,2019-08-31T00:12:54.435000+00:00,pay,p138,,,,
u7477,1567212912428.0,2019-08-31T00:55:12.428000+00:00,pay,p168,,,,
u7066,1567213232603.0,2019-08-31T01:00:32.603000+00:00,pay,p157,,,,
u7065,1567214166279.0,2019-08-31T01:16:06.279000+00:00,pay,p136,,,,
u8213,1567215421044.0,2019-08-31T01:37:01.044000+00:00,pay,p168,,,,
u12015,1567218350313.0,2019-08-31T02:25:50.313000+00:00,pay,p168,,,,
u14496,1567218419449.0,2019-08-31T02:26:59.449000+00:00,pay,p136,,,,
u7074,1567219734885.0,2019-08-31T02:48:54.885000+00:00,pay,p157,,,,
u11492,1567221398305.0,2019-08-31T03:16:38.305000+00:00,pay,p138,,,,
u489274,1567221517646.0,2019-08-31T03:18:37.646000+00:00,pay,p136,,,,
u7100,1567222053022.0,2019-08-31T03:27:33.022000+00:00,pay,p137,,,,
u7085,1567222801955.0,2019-08-31T03:40:01.955000+00:00,pay,p163,,,,
u487098,1567223853022.0,2019-08-31T03:57:33.022000+00:00,pay,p162,,,,
u13277,1567225722589.0,2019-08-31T04:28:42.589000+00:00,pay,p162,,,,
u7724,1567228332067.0,2019-08-31T05:12:12.067000+00:00,pay,p162,,,,
u8821,1567229589464.0,2019-08-31T05:33:09.464000+00:00,pay,p162,,,,
u12171,1567230668733.0,2019-08-31T05:51:08.733000+00:00,pay,p137,,,,
u7070,1567231315270.0,2019-08-31T06:01:55.270000+00:00,pay,p137,,,,
u7860,1567232817175.0,2019-08-31T06:26:57.175000+00:00,pay,p137,,,,
u11002,1567233671163.0,2019-08-31T06:41:11.163000+00:00,pay,p164,,,,
u7099,1567233738304.0,2019-08-31T06:42:18.304000+00:00,pay,p162,,,,
u7668,1567234961320.0,2019-08-31T07:02:41.320000+00:00,pay,p164,,,,
u11438,1567237108514.0,2019-08-31T07:38:28.514000+00:00,pay,p162,,,,
u19689,1567237247223.0,2019-08-31T07:40:47.223000+00:00,pay,p162,,,,
u713837,1567248288124.0,2019-08-31T10:44:48.124000+00:00,pay,p138,,,,
u7111,1567257568591.0,2019-08-31T13:19:28.591000+00:00,pay,p142,,,,
u9714,1567262357215.0,2019-08-31T14:39:17.215000+00:00,pay,p162,,,,
u8588,1567264289412.0,2019-08-31T15:11:29.412000+00:00,pay,p142,,,,
u9774,1567266382981.0,2019-08-31T15:46:22.981000+00:00,pay,p137,,,,
u9013,1567267543131.0,2019-08-31T16:05:43.131000+00:00,pay,p168,,,,
u7412,1567267965056.0,2019-08-31T16:12:45.056000+00:00,pay,p163,,,,
u7152,1567269078832.0,2019-08-31T16:31:18.832000+00:00,pay,p162,,,,
u4,1567269724416.0,2019-08-31T16:42:04.416000+00:00,pay,p163,,,,
u14033,1567270493542.0,2019-08-31T16:54:53.542000+00:00,pay,p162,,,,
u14617,1567271672022.0,2019-08-31T17:14:32.022000+00:00,pay,p142,,,,
u11334,1567273142126.0,2019-08-31T17:39:02.126000+00:00,pay,p142,,,,
u20169,1567277004505.0,2019-08-31T18:43:24.505000+00:00,pay,p157,,,,
u8713,1567278118984.0,2019-08-31T19:01:58.984000+00:00,pay,p142,,,,
u11609,1567279966460.0,2019-08-31T19:32:46.460000+00:00,pay,p142,,,,
u7223,1567280094202.0,2019-08-31T19:34:54.202000+00:00,pay,p164,,,,
u10998,1567280981221.0,2019-08-31T19:49:41.221000+00:00,pay,p137,,,,
u7434,1567282270535.0,2019-08-31T20:11:10.535000+00:00,pay,p163,,,,
u10622,1567282631480.0,2019-08-31T20:17:11.480000+00:00,pay,p136,,,,
u11718,1567283974791.0,2019-08-31T20:39:34.791000+00:00,pay,p136,,,,
u7339,1567284622836.0,2019-08-31T20:50:22.836000+00:00,pay,p142,,,,
u10747,1567285823895.0,2019-08-31T21:10:23.895000+00:00,pay,p164,,,,
u9736,1567286269442.0,2019-08-31T21:17:49.442000+00:00,pay,p137,,,,
u12577,1567286679834.0,2019-08-31T21:24:39.834000+00:00,pay,p164,,,,
u14960,1567287622024.0,2019-08-31T21:40:22.024000+00:00,pay,p162,,,,
u7296,1567288470344.0,2019-08-31T21:54:30.344000+00:00,pay,p137,,,,
u9988,1567289077186.0,2019-08-31T22:04:37.186000+00:00,pay,p164,,,,
u7141,1567289303072.0,2019-08-31T22:08:23.072000+00:00,pay,p137,,,,
u7168,1567290374328.0,2019-08-31T22:26:14.328000+00:00,pay,p164,,,,
u7968,1567290902432.0,2019-08-31T22:35:02.432000+00:00,pay,p138,,,,
u742681,1567290938858.0,2019-08-31T22:35:38.858000+00:00,pay,p142,,,,
u680377,1567291230020.0,2019-08-31T22:40:30.020000+00:00,pay,p142,,,,
u17038,1567291458289.0,2019-08-31T22:44:18.289000+00:00,pay,p162,,,,
u13129,1567291461621.0,2019-08-31T22:44:21.621000+00:00,pay,p162,,,,
u7091,1567292380621.0,2019-08-31T22:59:40.621000+00:00,pay,p162,,,,
u1960,1567292932406.0,2019-08-31T23:08:52.406000+00:00,pay,p162,,,,
u11801,1567294102276.0,2019-08-31T23:28:22.276000+00:00,pay,p168,,,,
u10351,1567294975470.0,2019-08-31T23:42:55.470000+00:00,pay,p137,,,,
u9564,1567295239460.0,2019-08-31T23:47:19.460000+00:00,pay,p138,,,,
u7159,1567295317033.0,2019-08-31T23:48:37.033000+00:00,pay,p142,,,,
u13554,1567296026686.0,2019-09-01T00:00:26.686000+00:00,pay,p163,,,,
u7421,1567296247132.0,2019-09-01T00:04:07.132000+00:00,pay,p162,,,,
u12815,1567296732683.0,2019-09-01T00:12:12.683000+00:00,pay,p136,,,,
u13279,1567296901725.0,2019-09-01T00:15:01.725000+00:00,pay,p168,,,,
u8991,1567296975312.0,2019-09-01T00:16:15.312000+00:00,pay,p164,,,,
u7374,1567297533399.0,2019-09-01T00:25:33.399000+00:00,pay,p162,,,,
u7876,1567297645846.0,2019-09-01T00:27:25.846000+00:00,pay,p158,,,,
u9820,1567299595635.0,2019-09-01T00:59:55.635000+00:00,pay,p137,,,,
u13889,1567299666127.0,2019-09-01T01:01:06.127000+00:00,pay,p162,,,,
u7533,1567300486361.0,2019-09-01T01:14:46.361000+00:00,pay,p142,,,,
u7165,1567301159497.0,2019-09-01T01:25:59.497000+00:00,pay,p138,,,,
u7422,1567303492793.0,2019-09-01T02:04:52.793000+00:00,pay,p157,,,,
u7188,1567303885823.0,2019-09-01T02:11:25.823000+00:00,pay,p157,,,,
u7258,1567304625737.0,2019-09-01T02:23:45.737000+00:00,pay,p136,,,,
u7740,1567305695491.0,2019-09-01T02:41:35.491000+00:00,pay,p163,,,,
u13404,1567306165527.0,2019-09-01T02:49:25.527000+00:00,pay,p164,,,,
u7171,1567306635902.0,2019-09-01T02:57:15.902000+00:00,pay,p157,,,,
u8031,1567308091099.0,2019-09-01T03:21:31.099000+00:00,pay,p158,,,,
u8028,1567308253732.0,2019-09-01T03:24:13.732000+00:00,pay,p137,,,,
u8179,1567310245347.0,2019-09-01T03:57:25.347000+00:00,pay,p157,,,,
u7189,1567311290429.0,2019-09-01T04:14:50.429000+00:00,pay,p163,,,,
u8291,1567311461579.0,2019-09-01T04:17:41.579000+00:00,pay,p142,,,,
u7198,1567311479590.0,2019-09-01T04:17:59.590000+00:00,pay,p138,,,,
u8258,1567312840933.0,2019-09-01T04:40:40.933000+00:00,pay,p137,,,,
u8073,1567313016972.0,2019-09-01T04:43:36.972000+00:00,pay,p158,,,,
u8519,1567313224679.0,2019-09-01T04:47:04.679000+00:00,pay,p142,,,,
u8310,1567314116538.0,2019-09-01T05:01:56.538000+00:00,pay,p136,,,,
u7200,1567314704264.0,2019-09-01T05:11:44.264000+00:00,pay,p136,,,,
u7204,1567315210108.0,2019-09-01T05:20:10.108000+00:00,pay,p142,,,,
u7216,1567318178139.0,2019-09-01T06:09:38.139000+00:00,pay,p138,,,,
u7964,1567318199473.0,2019-09-01T06:09:59.473000+00:00,pay,p138,,,,
u9083,1567318481946.0,2019-09-01T06:14:41.946000+00:00,pay,p163,,,,
u9259,1567320698727.0,2019-09-01T06:51:38.727000+00:00,pay,p163,,,,
u9322,1567321448860.0,2019-09-01T07:04:08.860000+00:00,pay,p162,,,,
u11490,1567322720611.0,2019-09-01T07:25:20.611000+00:00,pay,p164,,,,
u9391,1567323199843.0,2019-09-01T07:33:19.843000+00:00,pay,p136,,,,
u9422,1567323470725.0,2019-09-01T07:37:50.725000+00:00,pay,p163,,,,
u9414,1567323496498.0,2019-09-01T07:38:16.498000+00:00,pay,p164,,,,
u592650,1567323577817.0,2019-09-01T07:39:37.817000+00:00,pay,p137,,,,
u9465,1567324229403.0,2019-09-01T07:50:29.403000+00:00,pay,p142,,,,
u9499,1567324579158.0,2019-09-01T07:56:19.158000+00:00,pay,p162,,,,
u9614,1567330173307.0,2019-09-01T09:29:33.307000+00:00,pay,p138,,,,
u9628,1567333539514.0,2019-09-01T10:25:39.514000+00:00,pay,p158,,,,
u9686,1567339811494.0,2019-09-01T12:10:11.494000+00:00,pay,p136,,,,
u10389,1567342801202.0,2019-09-01T13:00:01.202000+00:00,pay,p163,,,,
u9829,1567343207750.0,2019-09-01T13:06:47.750000+00:00,pay,p162,,,,
u7228,1567343802251.0,2019-09-01T13:16:42.251000+00:00,pay,p142,,,,
u9321,1567344039894.0,2019-09-01T13:20:39.894000+00:00,pay,p164,,,,
u10237,1567346253083.0,2019-09-01T13:57:33.083000+00:00,pay,p164,,,,
u7253,1567346333560.0,2019-09-01T13:58:53.560000+00:00,pay,p142,,,,
u10106,1567347566065.0,2019-09-01T14:19:26.065000+00:00,pay,p142,,,,
u12212,1567348280468.0,2019-09-01T14:31:20.468000+00:00,pay,p164,,,,
u2573,1567348691541.0,2019-09-01T14:38:11.541000+00:00,pay,p142,,,,
u10256,1567348772916.0,2019-09-01T14:39:32.916000+00:00,pay,p137,,,,
u7942,1567349303823.0,2019-09-01T14:48:23.823000+00:00,pay,p162,,,,
u10235,1567349813970.0,2019-09-01T14:56:53.970000+00:00,pay,p138,,,,
u10339,1567349969129.0,2019-09-01T14:59:29.129000+00:00,pay,p168,,,,
u10339,1567350005602.0,2019-09-01T15:00:05.602000+00:00,pay,p168,,,,
u13764,1567350334884.0,2019-09-01T15:05:34.884000+00:00,pay,p137,,,,
u740020,1567351080437.0,2019-09-01T15:18:00.437000+00:00,refund,p163,,,,
u10592,1567351316371.0,2019-09-01T15:21:56.371000+00:00,pay,p136,,,,
u6906,1567351387591.0,2019-09-01T15:23:07.591000+00:00,refund,p142,,,,
u13435,1567351394842.0,2019-09-01T15:23:14.842000+00:00,refund,p142,,,,
u10391,1567351438455.0,2019-09-01T15:23:58.455000+00:00,pay,p136,,,,
u9628,1567351506437.0,2019-09-01T15:25:06.437000+00:00,refund,p158,,,,
u677515,1567351793751.0,2019-09-01T15:29:53.751000+00:00,pay,p136,,,,
u10332,1567352121157.0,2019-09-01T15:35:21.157000+00:00,pay,p163,,,,
u10520,1567353143845.0,2019-09-01T15:52:23.845000+00:00,pay,p136,,,,
u10388,1567353281437.0,2019-09-01T15:54:41.437000+00:00,pay,p137,,,,
u10578,1567353287084.0,2019-09-01T15:54:47.084000+00:00,pay,p142,,,,
u311,1567353337135.0,2019-09-01T15:55:37.135000+00:00,pay,p137,,,,
u11169,1567353424064.0,2019-09-01T15:57:04.064000+00:00,pay,p157,,,,
u10533,1567354603674.0,2019-09-01T16:16:43.674000+00:00,pay,p136,,,,
u10760,1567355111038.0,2019-09-01T16:25:11.038000+00:00,pay,p157,,,,
u10671,1567355264950.0,2019-09-01T16:27:44.950000+00:00,pay,p163,,,,
u10834,1567356653291.0,2019-09-01T16:50:53.291000+00:00,pay,p162,,,,
u10881,1567356855718.0,2019-09-01T16:54:15.718000+00:00,pay,p168,,,,
u10822,1567357006529.0,2019-09-01T16:56:46.529000+00:00,pay,p137,,,,
u906,1567357627437.0,2019-09-01T17:07:07.437000+00:00,refund,p125,,,,
u7443,1567357692070.0,2019-09-01T17:08:12.070000+00:00,pay,p157,,,,
u10628,1567358027699.0,2019-09-01T17:13:47.699000+00:00,pay,p168,,,,
u10961,1567358166374.0,2019-09-01T17:16:06.374000+00:00,pay,p138,,,,
u13829,1567358606518.0,2019-09-01T17:23:26.518000+00:00,pay,p162,,,,
u1907,1567359020299.0,2019-09-01T17:30:20.299000+00:00,refund,p124,,,,
u1771,1567359020321.0,2019-09-01T17:30:20.321000+00:00,refund,p124,,,,
u645897,1567359193632.0,2019-09-01T17:33:13.632000+00:00,refund,p124,,,,
u7599,1567359193637.0,2019-09-01T17:33:13.637000+00:00,refund,p124,,,,
u642748,1567359193638.0,2019-09-01T17:33:13.638000+00:00,refund,p124,,,,
u652891,1567359193670.0,2019-09-01T17:33:13.670000+00:00,refund,p124,,,,
u651132,1567359193725.0,2019-09-01T17:33:13.725000+00:00,refund,p124,,,,
u10787,1567359615283.0,2019-09-01T17:40:15.283000+00:00,pay,p136,,,,
u10981,1567359632235.0,2019-09-01T17:40:32.235000+00:00,pay,p162,,,,
u11052,1567359805722.0,2019-09-01T17:43:25.722000+00:00,pay,p168,,,,
u10927,1567360158329.0,2019-09-01T17:49:18.329000+00:00,pay,p162,,,,
u11064,1567360703263.0,2019-09-01T17:58:23.263000+00:00,pay,p162,,,,
u10918,1567360909850.0,2019-09-01T18:01:49.850000+00:00,pay,p164,,,,
u11172,1567361330936.0,2019-09-01T18:08:50.936000+00:00,pay,p138,,,,
u11589,1567361983462.0,2019-09-01T18:19:43.462000+00:00,pay,p166,,,,
u13020,1567362833057.0,2019-09-01T18:33:53.057000+00:00,pay,p164,,,,
u11296,1567363617772.0,2019-09-01T18:46:57.772000+00:00,pay,p142,,,,
u7284,1567363825893.0,2019-09-01T18:50:25.893000+00:00,pay,p157,,,,
u6237,1567364271437.0,2019-09-01T18:57:51.437000+00:00,refund,p130,,,,
u12378,1567364465806.0,2019-09-01T19:01:05.806000+00:00,pay,p136,,,,
u7332,1567364691079.0,2019-09-01T19:04:51.079000+00:00,pay,p142,,,,
u12141,1567364806378.0,2019-09-01T19:06:46.378000+00:00,pay,p137,,,,
u11401,1567365305868.0,2019-09-01T19:15:05.868000+00:00,pay,p162,,,,
u13003,1567365801645.0,2019-09-01T19:23:21.645000+00:00,pay,p138,,,,
u13144,1567365823193.0,2019-09-01T19:23:43.193000+00:00,enroll_coupon,c46,,,,
u410887,1567367222856.0,2019-09-01T19:47:02.856000+00:00,pay,p164,,,,
u11493,1567367720598.0,2019-09-01T19:55:20.598000+00:00,pay,p136,,,,
u11449,1567368083255.0,2019-09-01T20:01:23.255000+00:00,pay,p142,,,,
u11693,1567368179224.0,2019-09-01T20:02:59.224000+00:00,pay,p162,,,,
u641863,1567368344892.0,2019-09-01T20:05:44.892000+00:00,pay,p137,,,,
u11467,1567368552485.0,2019-09-01T20:09:12.485000+00:00,pay,p163,,,,
u11596,1567368675009.0,2019-09-01T20:11:15.009000+00:00,pay,p168,,,,
u5646,1567368740135.0,2019-09-01T20:12:20.135000+00:00,pay,p136,,,,
u17254,1567369442281.0,2019-09-01T20:24:02.281000+00:00,pay,p157,,,,
u15937,1567369516669.0,2019-09-01T20:25:16.669000+00:00,pay,p158,,,,
u11791,1567369674109.0,2019-09-01T20:27:54.109000+00:00,pay,p168,,,,
u11798,1567370327660.0,2019-09-01T20:38:47.660000+00:00,pay,p163,,,,
u740130,1567370547839.0,2019-09-01T20:42:27.839000+00:00,refund,p162,,,,
u11901,1567371063950.0,2019-09-01T20:51:03.950000+00:00,pay,p142,,,,
u11914,1567371414438.0,2019-09-01T20:56:54.438000+00:00,pay,p137,,,,
u352578,1567371926357.0,2019-09-01T21:05:26.357000+00:00,pay,p157,,,,
u11929,1567372261624.0,2019-09-01T21:11:01.624000+00:00,pay,p136,,,,
u573,1567373716877.0,2019-09-01T21:35:16.877000+00:00,pay,p136,,,,
u4770,1567373958369.0,2019-09-01T21:39:18.369000+00:00,pay,p162,,,,
u12071,1567374025671.0,2019-09-01T21:40:25.671000+00:00,pay,p157,,,,
u4421,1567374453179.0,2019-09-01T21:47:33.179000+00:00,pay,p162,,,,
u10918,1567375670437.0,2019-09-01T22:07:50.437000+00:00,refund,p164,,,,
u12423,1567376154362.0,2019-09-01T22:15:54.362000+00:00,pay,p168,,,,
u12156,1567376314703.0,2019-09-01T22:18:34.703000+00:00,pay,p158,,,,
u12170,1567376467427.0,2019-09-01T22:21:07.427000+00:00,pay,p168,,,,
u14140,1567376918774.0,2019-09-01T22:28:38.774000+00:00,pay,p168,,,,
u12271,1567377258052.0,2019-09-01T22:34:18.052000+00:00,pay,p136,,,,
u12320,1567378127379.0,2019-09-01T22:48:47.379000+00:00,pay,p163,,,,
u12270,1567378678399.0,2019-09-01T22:57:58.399000+00:00,pay,p162,,,,
u9036,1567379107335.0,2019-09-01T23:05:07.335000+00:00,pay,p137,,,,
u5766,1567379271602.0,2019-09-01T23:07:51.602000+00:00,pay,p162,,,,
u15307,1567379543727.0,2019-09-01T23:12:23.727000+00:00,pay,p136,,,,
u12285,1567379809259.0,2019-09-01T23:16:49.259000+00:00,pay,p162,,,,
u12391,1567380392291.0,2019-09-01T23:26:32.291000+00:00,pay,p137,,,,
u12569,1567381154116.0,2019-09-01T23:39:14.116000+00:00,pay,p162,,,,
u6447,1567381367297.0,2019-09-01T23:42:47.297000+00:00,pay,p136,,,,
u12554,1567381875373.0,2019-09-01T23:51:15.373000+00:00,pay,p138,,,,
