user_id,source_file,total_event_count,valid_timestamp_count,invalid_timestamp_count,has_pay,has_refund,pay_count,refund_count,payment_status,has_pay_then_refund,matched_pay_refund_pair_count,first_pay_timestamp,first_refund_timestamp,matched_pay_timestamp,first_refund_after_pay,pay_to_refund_hours,pay_to_refund_days,first_activity_timestamp,last_activity_before_refund,events_before_refund,active_days_before_refund,observation_days_before_refund,events_between_pay_refund,active_days_between_pay_refund,observation_days_between_pay_refund,first_learning_activity_timestamp,last_activity_timestamp,last_event_timestamp,pay_only_events_after_pay,pay_only_active_days_after_pay,pay_only_observation_days_after_pay,first_pay_days_before_data_end,first_pay_within_1_day_of_data_end,first_pay_within_3_days_of_data_end,first_pay_within_7_days_of_data_end,first_pay_within_14_days_of_data_end,first_pay_within_30_days_of_data_end
u11223,u11223.csv,17,17,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T03:19:44.480+00:00,2019-09-02T03:22:41.022+00:00,2019-09-02T03:22:41.022+00:00,,,,,0,0,0,0,0
u11226,u11226.csv,1561,1561,0,1,0,1,0,pay_only,0,0,2019-08-21T05:36:25.546+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-08T18:01:35.279+00:00,2019-09-04T04:26:01.569+00:00,2019-09-04T04:26:01.569+00:00,778,3,13.74163342592617,101.83207525463015,0,0,0,0,0
u11227,u11227.csv,29592,29592,0,1,0,1,0,pay_only,0,0,2019-03-02T04:40:29.720+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-03-01T14:22:14.617+00:00,2019-08-29T13:24:47.736+00:00,2019-08-29T13:24:47.736+00:00,29021,79,179.98880738425862,273.8709158333336,0,0,0,0,0
u11228,u11228.csv,19,19,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T03:20:33.353+00:00,2019-09-02T03:22:15.317+00:00,2019-09-02T03:22:15.317+00:00,,,,,0,0,0,0,0
u11229,u11229.csv,76,76,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-03-27T18:43:09.588+00:00,2019-03-27T18:54:47.465+00:00,2019-03-27T18:54:47.465+00:00,,,,,0,0,0,0,0
u1123,u1123.csv,227,227,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-07-09T23:26:17.605+00:00,2019-07-10T06:30:55.451+00:00,2019-07-10T06:30:55.451+00:00,,,,,0,0,0,0,0
u11230,u11230.csv,125,125,0,1,0,1,0,pay_only,0,0,2019-08-14T15:05:26.999+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-16T09:11:29.471+00:00,2019-08-16T13:08:51.351+00:00,2019-08-16T13:08:51.351+00:00,124,1,0.16483657407539862,108.43691954861085,0,0,0,0,0
u11231,u11231.csv,201,201,0,1,0,2,0,pay_only,0,0,2019-08-01T17:03:41.249+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-02T01:01:37.630+00:00,2019-11-18T21:59:04.342+00:00,2019-11-18T21:59:04.342+00:00,199,8,108.8732258333321,121.35481017361084,0,0,0,0,0
u11236,u11236.csv,1540,1540,0,1,0,1,0,pay_only,0,0,2019-09-02T00:07:25.007+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T06:39:18.446+00:00,2019-09-26T02:02:38.996+00:00,2019-09-26T02:02:38.996+00:00,1539,10,23.807876736110558,90.0605537152787,0,0,0,0,0
u11238,u11238.csv,27610,27610,0,1,0,1,0,pay_only,0,0,2019-07-14T23:07:11.936+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-15T08:07:52.653+00:00,2019-09-08T12:21:48.783+00:00,2019-09-08T12:21:48.783+00:00,27609,38,55.176344097220785,139.102371666666,0,0,0,0,0
u11239,u11239.csv,80,80,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T03:22:31.543+00:00,2019-09-02T03:36:15.292+00:00,2019-09-02T03:36:15.292+00:00,,,,,0,0,0,0,0
u1124,u1124.csv,1946,1946,0,1,0,1,0,pay_only,0,0,2019-07-08T23:29:51.203+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-09T08:14:24.891+00:00,2019-09-03T05:40:54.038+00:00,2019-09-03T05:40:54.038+00:00,1945,15,55.89339290509346,145.086639409722,0,0,0,0,0
u11240,u11240.csv,764,764,0,1,0,1,0,pay_only,0,0,2019-08-11T18:30:27.293+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-14T05:10:07.027+00:00,2019-08-31T08:08:10.774+00:00,2019-08-31T08:08:10.774+00:00,728,10,19.186801967590494,111.29455503472299,0,0,0,0,0
u11241,u11241.csv,1483,1483,0,1,0,1,0,pay_only,0,0,2019-08-30T21:22:40.247+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-30T09:01:25.255+00:00,2019-09-29T13:21:01.517+00:00,2019-09-29T13:21:01.517+00:00,1475,14,29.294524895833046,92.17496065972304,0,0,0,0,0
u11243,u11243.csv,2033,2033,0,1,0,1,0,pay_only,0,0,2019-08-01T20:43:32.176+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-02T05:26:35.654+00:00,2019-10-21T10:49:46.883+00:00,2019-10-21T10:49:46.883+00:00,2032,11,80.22443552083163,121.20213740740661,0,0,0,0,0
u11244,u11244.csv,15428,15428,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-04-05T12:40:51.721+00:00,2019-11-26T14:53:57.752+00:00,2019-11-26T14:53:57.752+00:00,,,,,0,0,0,0,0
u11247,u11247.csv,5457,5457,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-06-21T12:06:18.951+00:00,2019-11-26T14:16:08.973+00:00,2019-11-26T14:16:08.973+00:00,,,,,0,0,0,0,0
u11248,u11248.csv,996,996,0,1,0,1,0,pay_only,0,0,2019-08-22T05:51:51.952+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-22T15:35:18.534+00:00,2019-09-08T00:13:50.328+00:00,2019-09-08T00:13:50.328+00:00,995,6,16.360090208335055,100.82135296296467,0,0,0,0,0
u11249,u11249.csv,269,269,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T03:24:19.530+00:00,2019-09-03T03:16:17.767+00:00,2019-09-03T03:16:17.767+00:00,,,,,0,0,0,0,0
u11252,u11252.csv,40,40,0,1,0,1,0,pay_only,0,0,2019-08-26T14:12:30.902+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-26T23:02:34.800+00:00,2019-08-26T23:06:34.983+00:00,2019-08-26T23:06:34.983+00:00,39,1,0.0027798958343488197,96.4736799305567,0,0,0,0,0
u11253,u11253.csv,11018,11018,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-04-16T03:18:25.572+00:00,2019-09-30T14:00:42.982+00:00,2019-09-30T14:00:42.982+00:00,,,,,0,0,0,0,0
u11255,u11255.csv,10572,10572,0,1,0,1,0,pay_only,0,0,2019-09-30T00:42:35.401+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T03:26:03.202+00:00,2019-11-09T13:25:17.208+00:00,2019-11-09T13:25:17.208+00:00,10286,26,40.504764999998386,62.036127858796604,0,0,0,0,0
u11258,u11258.csv,497,497,0,1,0,1,0,pay_only,0,0,2019-03-01T16:21:15.683+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-03-02T01:24:01.123+00:00,2019-08-31T00:27:55.048+00:00,2019-08-31T00:27:55.048+00:00,496,7,181.9610407986133,274.38427274305513,0,0,0,0,0
u11259,u11259.csv,372,372,0,1,0,1,0,pay_only,0,0,2019-07-24T19:39:25.389+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-25T01:15:42.811+00:00,2019-08-09T12:34:23.379+00:00,2019-08-09T12:34:23.379+00:00,371,3,15.471302870368516,129.24666040509388,0,0,0,0,0
u1126,u1126.csv,1052,1052,0,1,0,1,0,pay_only,0,0,2019-07-04T18:02:28.275+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-02T08:15:37.655+00:00,2019-07-26T07:09:03.095+00:00,2019-07-26T07:09:03.095+00:00,1011,9,21.161389594908666,149.3139881134254,0,0,0,0,0
u11260,u11260.csv,271,271,0,1,0,1,0,pay_only,0,0,2019-09-02T16:07:57.958+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T03:26:21.049+00:00,2019-09-04T09:47:21.986+00:00,2019-09-04T09:47:21.986+00:00,89,2,1.0670570254629408,89.3935056712975,0,0,0,0,0
u11262,u11262.csv,6998,6998,0,1,0,1,0,pay_only,0,0,2019-11-12T03:48:03.099+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-11-12T06:09:49.129+00:00,2019-11-26T10:15:12.780+00:00,2019-11-26T10:15:12.780+00:00,6997,11,14.17041262731508,18.907335057871208,0,0,0,0,1
u11263,u11263.csv,2046,2046,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-08-21T06:12:24.530+00:00,2019-11-16T04:48:02.158+00:00,2019-11-16T04:48:02.158+00:00,,,,,0,0,0,0,0
u11264,u11264.csv,7303,7303,0,1,0,1,0,pay_only,0,0,2019-08-18T15:03:16.496+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-18T15:01:26.140+00:00,2019-10-27T10:24:50.064+00:00,2019-10-27T10:24:50.064+00:00,7283,28,69.80656780092528,104.43842999999998,0,0,0,0,0
u11265,u11265.csv,74,74,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T03:28:12.756+00:00,2019-09-02T03:38:34.658+00:00,2019-09-02T03:38:34.658+00:00,,,,,0,0,0,0,0
u11269,u11269.csv,10649,10649,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-03-31T08:38:05.133+00:00,2019-07-31T16:06:26.014+00:00,2019-07-31T16:06:26.014+00:00,,,,,0,0,0,0,0
u1127,u1127.csv,31,31,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-07-08T07:18:07.840+00:00,2019-07-10T06:23:06.110+00:00,2019-07-10T06:23:06.110+00:00,,,,,0,0,0,0,0
u11272,u11272.csv,557,557,0,1,0,1,0,pay_only,0,0,2019-08-21T20:32:15.505+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-22T05:26:00.049+00:00,2019-09-02T14:00:44.258+00:00,2019-09-02T14:00:44.258+00:00,556,6,11.357456122683706,101.20996924768444,0,0,0,0,0
u11273,u11273.csv,1531,1531,0,1,0,1,0,pay_only,0,0,2019-08-28T17:38:36.648+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-29T02:31:02.523+00:00,2019-10-19T03:58:46.712+00:00,2019-10-19T03:58:46.712+00:00,1530,12,51.060928113424666,94.33055787037092,0,0,0,0,0
u11278,u11278.csv,10028,10028,0,1,0,2,0,pay_only,0,0,2019-07-28T04:01:25.553+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-06T01:50:58.340+00:00,2019-10-22T05:10:11.204+00:00,2019-10-22T05:10:11.204+00:00,10026,19,77.13834333333428,125.89804739583421,0,0,0,0,0
u11279,u11279.csv,37721,37721,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2018-11-20T05:26:45.222+00:00,2019-11-24T23:27:25.401+00:00,2019-11-24T23:27:25.401+00:00,,,,,0,0,0,0,0
u1128,u1128.csv,4645,4645,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-07-09T01:29:55.459+00:00,2019-07-29T09:50:15.541+00:00,2019-07-29T09:50:15.541+00:00,,,,,0,0,0,0,0
u11281,u11281.csv,5,5,0,1,0,1,0,pay_only,0,0,2019-05-20T08:13:45.979+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-05-08T14:37:27.107+00:00,2019-05-08T14:37:38.816+00:00,2019-05-20T08:13:45.979+00:00,0,0,0.0,194.72281098379582,0,0,0,0,0
u11282,u11282.csv,26053,26053,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2018-11-30T04:39:57.876+00:00,2019-11-21T05:23:35.746+00:00,2019-11-21T05:23:35.746+00:00,,,,,0,0,0,0,0
u11283,u11283.csv,1089,1089,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-08-17T03:23:07.146+00:00,2019-09-03T03:52:49.731+00:00,2019-09-03T03:52:49.731+00:00,,,,,0,0,0,0,0
u11284,u11284.csv,43936,43936,0,1,0,1,0,pay_only,0,0,2019-03-13T17:07:30.306+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-03-12T13:59:42.785+00:00,2019-08-28T01:16:02.522+00:00,2019-08-28T01:16:02.522+00:00,43797,43,109.58119651620586,262.35215905092656,0,0,0,0,0
u11285,u11285.csv,11,11,0,1,0,1,0,pay_only,0,0,2019-04-07T04:04:29.525+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-02-06T17:52:04.255+00:00,2019-04-07T12:51:13.832+00:00,2019-04-07T12:51:13.832+00:00,9,1,0.0004167939805322223,237.89591809027723,0,0,0,0,0
u11286,u11286.csv,59465,59465,0,1,0,1,0,pay_only,0,0,2019-02-22T15:08:25.122+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-02-13T14:58:29.609+00:00,2019-09-03T06:12:13.771+00:00,2019-09-03T06:12:13.771+00:00,57539,69,192.35789636573858,281.43485793981563,0,0,0,0,0
u1129,u1129.csv,342,342,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-07-07T08:42:39.315+00:00,2019-07-17T03:51:32.227+00:00,2019-07-17T03:51:32.227+00:00,,,,,0,0,0,0,0
u11294,u11294.csv,140,140,0,1,0,2,0,pay_only,0,0,2019-07-15T00:44:01.794+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-11T09:10:18.692+00:00,2019-07-26T14:41:24.822+00:00,2019-10-31T01:39:06.606+00:00,116,1,0.168885289353353,139.03512793981642,0,0,0,0,0
u11296,u11296.csv,90,90,0,1,0,1,0,pay_only,0,0,2019-09-01T18:46:57.772+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T03:33:05.291+00:00,2019-11-10T00:23:25.374+00:00,2019-11-10T00:23:25.374+00:00,89,3,68.8682879976873,90.28309115740711,0,0,0,0,0
u11297,u11297.csv,547,547,0,1,0,1,0,pay_only,0,0,2019-06-25T16:19:20.443+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-06-26T00:58:28.315+00:00,2019-07-03T23:07:23.281+00:00,2019-07-03T23:07:23.281+00:00,546,4,7.922858402775946,158.38560653935153,0,0,0,0,0
u113,u113.csv,259,259,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-06-26T11:12:52.647+00:00,2019-06-26T12:07:19.982+00:00,2019-06-26T12:07:19.982+00:00,,,,,0,0,0,0,0
u1130,u1130.csv,37,37,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-06-26T02:49:35.243+00:00,2019-07-10T06:40:34.725+00:00,2019-07-10T06:40:34.725+00:00,,,,,0,0,0,0,0
u11301,u11301.csv,1939,1939,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-03-06T13:23:42.947+00:00,2019-03-25T02:38:50.133+00:00,2019-03-25T02:38:50.133+00:00,,,,,0,0,0,0,0
u11304,u11304.csv,2928,2928,0,1,0,1,0,pay_only,0,0,2019-07-11T16:09:24.615+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-12T00:56:30.865+00:00,2019-09-28T05:21:03.494+00:00,2019-09-28T05:21:03.494+00:00,2927,22,78.1837109837957,142.39250269675972,0,0,0,0,0
u11306,u11306.csv,922,922,0,1,0,1,0,pay_only,0,0,2019-08-19T02:32:16.222+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-29T02:11:32.126+00:00,2019-09-07T11:24:54.599+00:00,2019-09-07T11:24:54.599+00:00,894,11,18.981958518519445,103.95996094907599,0,0,0,0,0
u11308,u11308.csv,30,30,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T03:37:52.953+00:00,2019-09-02T03:41:00.905+00:00,2019-09-02T03:41:00.905+00:00,,,,,0,0,0,0,0
u1131,u1131.csv,575,575,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-07-09T22:54:25.885+00:00,2019-07-11T01:30:41.851+00:00,2019-07-11T01:30:41.851+00:00,,,,,0,0,0,0,0
u11312,u11312.csv,447,447,0,1,0,1,0,pay_only,0,0,2019-07-30T19:38:22.606+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-30T05:28:07.632+00:00,2019-08-11T00:13:24.667+00:00,2019-08-11T00:13:24.667+00:00,425,3,10.809813067129365,123.24738706018638,0,0,0,0,0
u11314,u11314.csv,2045,2045,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-08-07T16:53:26.397+00:00,2019-08-20T02:02:18.898+00:00,2019-08-20T02:02:18.898+00:00,,,,,0,0,0,0,0
u11318,u11318.csv,16650,16650,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-04-18T00:04:01.035+00:00,2019-10-23T14:39:01.591+00:00,2019-10-23T14:39:01.591+00:00,,,,,0,0,0,0,0
u1132,u1132.csv,6626,6626,0,1,0,2,0,pay_only,0,0,2019-04-14T19:11:22.776+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-04-14T16:34:38.737+00:00,2019-09-03T09:56:26.210+00:00,2019-09-03T09:56:26.210+00:00,6588,20,141.21534991898196,230.2661350925929,0,0,0,0,0
u11321,u11321.csv,3,3,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T03:39:35.924+00:00,2019-09-02T03:40:05.676+00:00,2019-09-02T03:40:05.676+00:00,,,,,0,0,0,0,0
u11322,u11322.csv,14604,14604,0,1,0,2,0,pay_only,0,0,2019-08-12T17:06:06.840+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-02-02T04:51:00.246+00:00,2019-10-14T08:00:13.468+00:00,2019-10-14T08:00:13.468+00:00,14508,39,59.079256689813406,110.35312509259415,0,0,0,0,0
u11324,u11324.csv,3466,3466,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-01-17T06:30:06.558+00:00,2019-09-07T11:35:02.323+00:00,2019-09-07T11:35:02.323+00:00,,,,,0,0,0,0,0
u11325,u11325.csv,629,629,0,1,0,1,0,pay_only,0,0,2019-08-03T13:16:50.907+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-04T05:48:19.175+00:00,2019-08-11T11:22:08.298+00:00,2019-08-11T11:22:08.298+00:00,628,5,7.231818553242419,119.51233728009241,0,0,0,0,0
u11326,u11326.csv,469,469,0,1,0,1,0,pay_only,0,0,2019-08-23T14:37:46.556+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-23T23:30:14.788+00:00,2019-08-27T04:32:25.596+00:00,2019-08-27T04:32:25.596+00:00,468,4,3.2098473148130706,99.45613763888953,0,0,0,0,0
u11328,u11328.csv,317,317,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-08-06T10:02:53.998+00:00,2019-09-05T10:15:34.362+00:00,2019-09-05T10:15:34.362+00:00,,,,,0,0,0,0,0
u11329,u11329.csv,32,32,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T03:40:35.640+00:00,2019-09-02T03:46:01.965+00:00,2019-09-02T03:46:01.965+00:00,,,,,0,0,0,0,0
u1133,u1133.csv,478,478,0,1,0,1,0,pay_only,0,0,2019-05-10T19:32:30.479+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-05-27T05:36:29.106+00:00,2019-07-10T08:13:17.146+00:00,2019-07-10T08:13:17.146+00:00,477,2,44.10888935185141,204.2514626041662,0,0,0,0,0
u11330,u11330.csv,6701,6701,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-02-16T04:57:58.125+00:00,2019-03-01T03:44:01.888+00:00,2019-03-01T03:44:01.888+00:00,,,,,0,0,0,0,0
u11332,u11332.csv,4620,4620,0,1,0,1,0,pay_only,0,0,2019-07-16T20:36:45.100+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-04-04T07:43:11.358+00:00,2019-10-09T14:48:47.792+00:00,2019-10-09T14:48:47.792+00:00,4547,45,84.34320197916693,137.20684893518685,0,0,0,0,0
u11334,u11334.csv,47,47,0,1,1,1,1,pay_then_refund,1,1,2019-08-31T17:39:02.126+00:00,2019-09-08T17:19:31.913+00:00,2019-08-31T17:39:02.126+00:00,2019-09-08T17:19:31.913+00:00,191.67494083338312,7.9864558680576305,2019-08-29T21:48:07.572+00:00,2019-09-01T02:48:04.718+00:00,39,2,2.2083003009248663,5,1,0.002756944444996339,2019-08-29T21:48:07.572+00:00,2019-10-07T12:56:06.005+00:00,2019-10-07T12:56:06.005+00:00,,,,91.33026298611253,0,0,0,0,0
u11337,u11337.csv,34,34,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T03:41:40.981+00:00,2019-09-02T03:42:56.705+00:00,2019-09-02T03:42:56.705+00:00,,,,,0,0,0,0,0
u1134,u1134.csv,6334,6334,0,1,0,1,0,pay_only,0,0,2019-07-09T22:09:54.910+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-10T06:59:00.719+00:00,2019-09-25T00:06:30.231+00:00,2019-09-25T00:06:30.231+00:00,6333,30,76.71353601851673,144.14215206018477,0,0,0,0,0
u11340,u11340.csv,3416,3416,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-01-29T07:10:17.723+00:00,2019-11-16T12:39:51.660+00:00,2019-11-16T12:39:51.660+00:00,,,,,0,0,0,0,0
u11341,u11341.csv,4171,4171,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-02-02T00:48:32.426+00:00,2019-10-11T05:30:59.572+00:00,2019-10-11T05:30:59.572+00:00,,,,,0,0,0,0,0
u11345,u11345.csv,1609,1609,0,1,0,1,0,pay_only,0,0,2019-07-29T20:44:50.727+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-30T05:27:07.789+00:00,2019-08-04T11:33:10.691+00:00,2019-08-04T11:33:10.691+00:00,1608,6,5.254200254629056,124.20122825231542,0,0,0,0,0
u11347,u11347.csv,36,36,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T03:43:14.400+00:00,2019-09-02T07:12:04.725+00:00,2019-09-02T07:12:04.725+00:00,,,,,0,0,0,0,0
u1135,u1135.csv,2892,2892,0,1,0,3,0,pay_only,0,0,2018-12-05T19:29:48.901+00:00,,,,,,,,0,0,0.0,0,0,0.0,2018-12-05T14:34:08.845+00:00,2019-10-01T13:51:46.252+00:00,2019-10-01T13:51:46.252+00:00,2874,17,299.39359146990984,360.2533327199077,0,0,0,0,0
u11351,u11351.csv,26,26,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T03:43:21.023+00:00,2019-09-02T03:46:30.266+00:00,2019-09-02T03:46:30.266+00:00,,,,,0,0,0,0,0
u11353,u11353.csv,6184,6184,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-07-25T08:11:14.416+00:00,2019-09-08T00:16:56.876+00:00,2019-09-08T00:16:56.876+00:00,,,,,0,0,0,0,0
u11355,u11355.csv,46188,46188,0,1,0,1,0,pay_only,0,0,2018-11-24T22:47:31.008+00:00,,,,,,,,0,0,0.0,0,0,0.0,2018-10-29T04:37:59.631+00:00,2019-11-05T04:46:55.633+00:00,2019-11-05T04:46:55.633+00:00,34879,185,345.13497466435035,371.1160398148166,0,0,0,0,0
u1136,u1136.csv,10817,10817,0,1,0,2,0,pay_only,0,0,2019-03-23T21:42:56.648+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-03-24T10:43:31.489+00:00,2019-09-01T07:04:02.935+00:00,2019-09-01T07:04:02.935+00:00,10815,69,160.84758618055395,252.160881944445,0,0,0,0,0
u11360,u11360.csv,33,33,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T03:44:32.761+00:00,2019-09-02T03:50:29.397+00:00,2019-09-02T03:50:29.397+00:00,,,,,0,0,0,0,0
u11361,u11361.csv,1125,1125,0,1,0,1,0,pay_only,0,0,2019-08-22T18:07:09.880+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-23T04:01:35.693+00:00,2019-08-26T04:57:23.880+00:00,2019-08-26T04:57:23.880+00:00,1124,3,3.0387521643522715,100.31072879629555,0,0,0,0,0
u11363,u11363.csv,2737,2737,0,1,0,1,0,pay_only,0,0,2019-11-05T02:38:13.784+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-09T05:23:22.131+00:00,2019-11-23T23:51:07.683+00:00,2019-11-23T23:51:07.683+00:00,713,7,18.508226932872226,25.955822500001503,0,0,0,0,1
u11364,u11364.csv,67,67,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-08-29T10:29:54.020+00:00,2019-08-31T15:07:11.193+00:00,2019-08-31T15:07:11.193+00:00,,,,,0,0,0,0,0
u11367,u11367.csv,255,255,0,1,0,1,0,pay_only,0,0,2019-08-22T01:21:56.429+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-22T09:53:19.519+00:00,2019-09-04T03:43:01.993+00:00,2019-09-04T03:43:01.993+00:00,254,5,12.742852708333068,101.00880114583505,0,0,0,0,0
u11368,u11368.csv,1788,1788,0,1,0,1,0,pay_only,0,0,2019-08-02T23:33:44.074+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-02T07:10:47.934+00:00,2019-09-12T04:33:41.971+00:00,2019-09-12T04:33:41.971+00:00,1750,13,39.82207038194493,120.08394414352045,0,0,0,0,0
u1137,u1137.csv,1520,1520,0,1,0,1,0,pay_only,0,0,2019-07-08T23:04:18.426+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-08T07:26:43.663+00:00,2019-07-25T09:56:34.113+00:00,2019-07-25T09:56:34.113+00:00,1479,9,16.022925949071844,145.10437988425846,0,0,0,0,0
u11372,u11372.csv,5066,5066,0,1,0,1,0,pay_only,0,0,2019-03-29T18:30:11.483+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-03-03T09:03:20.574+00:00,2019-08-23T04:12:56.981+00:00,2019-08-23T04:12:56.981+00:00,3582,54,146.03886450231352,246.29473802083345,0,0,0,0,0
u11373,u11373.csv,39,39,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T03:47:44.577+00:00,2019-09-02T03:52:50.259+00:00,2019-09-02T03:52:50.259+00:00,,,,,0,0,0,0,0
u1138,u1138.csv,1672,1672,0,1,0,1,0,pay_only,0,0,2019-06-02T20:47:13.801+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-06-03T05:29:25.894+00:00,2019-07-12T11:47:03.992+00:00,2019-07-12T11:47:03.992+00:00,1671,18,39.262246504630205,181.19957230323993,0,0,0,0,0
